piRNA_name,piRNA_id,N58,N60,N70,N82,N83,N84,N85,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
hsa_piR_016984,DQ593431,6.856131379957369,6.211420851093789,0.0,6.836782917622648,5.555271993669959,7.310832573068485,0.0,9.242977185564387,5.798020366314804,6.0102452797529375,7.417046402812499,6.50863802560848,5.99578592832211,5.161945156337543,7.19570405929276,4.064510445632728,5.272066287390851,9.142669645530981,6.927158067706165,6.819936848649427,6.418117542971895,7.157017274911754,8.406594033239276,5.475081030928748,6.762585064643429,5.433166533476815,7.526346559988265,5.437336535202747,5.759094771765199,8.045079292068179,5.60306376848371,7.468948915818405,6.963141314014285,6.8142859461449,7.441011189427323,6.531862139997576,7.914814307986579,0.0,8.26061734756023,6.947537486422478,7.768230630259175,6.942230872225451,8.213106592068964,6.066981964912745,6.942215920198514,8.071120539501544,5.803431385811563,0.0,6.377946108444222,6.344286340502142,7.342498206960743,10.193913759964236,5.840832961263061,6.843131166940097,7.636940761094348,7.296937043085597,5.463001891253618,6.995860175160203,7.8233665805091555,7.142900092764307,0.0,6.940305493050677,8.939617608341306,6.809096323626307,7.196514097916777,9.25698917133532
hsa_piR_013855,DQ588925,0.0,0.0,5.734372992695701,6.492297637375792,5.319831520298124,7.451999470875883,6.50960789289214,0.0,5.457151507546299,0.0,6.732551108313713,0.0,0.0,0.0,0.0,4.194153928428656,0.0,6.5704132625285725,5.641878318257708,7.040503922078677,5.5948111645207685,6.477265935856664,7.454976425743852,0.0,6.03445052250509,0.0,7.113915243563478,6.620027923748467,5.759094771765199,0.0,5.269920255745136,0.0,5.737815025946499,6.645962489180626,5.986140604893052,5.7138631870322705,0.0,0.0,7.133764968313681,6.099022245264597,0.0,6.636899098768813,7.479378458270869,0.0,5.098696846156639,7.502567077949744,5.424334929897246,5.560362249517791,0.0,6.534710163786032,6.437783209895975,7.848457616194311,7.106057625418163,5.1706908131162,6.4241802953364235,5.794587581048634,5.275021760479272,7.395206509075704,6.308059711058356,0.0,4.954495120881158,0.0,7.360519573928732,0.0,6.323417654156778,0.0
hsa_piR_016745,DQ593052,7.481768587582756,6.923643927451339,6.346345338966934,7.3112660129951905,7.005021075134231,6.705553528939769,6.884460909116598,7.524087895870375,7.144656889916504,5.773301013949083,8.073868839518093,6.691159999576397,6.89208733334092,5.856681695386769,7.5057332123466916,5.089012013679572,5.994019761514579,8.244415745607819,8.937565063214596,7.720856070830543,7.053594738852753,9.447282307880824,8.360927480813636,0.0,7.81225291915517,5.336013956619451,7.872591970613289,6.55656412377499,6.922486714281423,8.669089611486989,0.0,6.9956938406636695,6.356272928757811,5.976508335900862,8.514637352799568,8.340821374487145,6.733412490488517,0.0,8.73019747067173,7.577247692757014,7.271395365166291,8.117857530431806,6.553823611644095,7.468506728452069,7.628063174908833,8.071120539501544,6.986724450369647,5.455796903638597,8.102717494346502,6.442637770512511,7.201398480835524,9.8437551873356,6.116492003423599,6.090005887131373,7.7830805463981445,7.8450367604983775,7.112804473303012,6.00711956797865,7.212036580411224,5.81066739757521,6.409696073714498,7.557676479540825,6.878600017974329,7.281911353361405,8.553060878712875,7.455517229114855
hsa_piR_020362,DQ597968,6.277381972094409,0.0,6.273277668500765,6.730838242371794,5.319831520298124,5.791941462485792,5.5253555117282085,0.0,0.0,0.0,7.358504401245123,0.0,5.806366962213636,5.856681695386769,6.345697030403291,4.064510445632728,5.1499255746393615,6.84783979828505,5.327155571646041,6.62911481203867,6.67833745078398,7.500000357257396,6.807590656686574,0.0,6.126183633335578,0.0,6.716706372831077,6.270459452542893,5.328004796632706,6.572971404872931,0.0,6.72243738392788,5.974657947882245,7.807861929959776,7.441011189427323,7.382836853579303,0.0,0.0,8.235166255642298,0.0,6.589034834929779,6.7033542036741105,8.440663944252796,0.0,5.210931724530018,7.020319014559526,0.0,5.3430563585371935,0.0,0.0,7.429438059722956,8.16913322797665,0.0,6.090005887131373,6.300175858089422,7.193288299143295,5.705755800152337,6.00711956797865,6.031848213702449,6.511130253122722,5.9310410460742915,7.046381367063586,7.014988516383771,6.459028746216981,6.165070847653336,7.304427113614644
hsa_piR_014636,DQ590030,4.825051167599426,0.0,5.498283623593609,6.492297637375792,0.0,6.978781969278361,6.990503646898969,6.592655329243687,5.322928290227756,5.638432856797246,6.864620079170661,0.0,0.0,0.0,6.345697030403291,0.0,0.0,0.0,5.071290706696615,6.62911481203867,5.490190417007824,6.2780589592974065,7.318294916130739,5.002570125975566,5.936486149867113,0.0,6.772762245637916,5.913219133205958,4.85687322235841,5.433961067717059,5.173052919602935,0.0,6.356272928757811,7.340850808453381,6.860193959460575,5.932323513446096,5.431680301218393,7.107354460586055,7.475538600864005,5.56798900766757,0.0,6.416920771415565,6.553823611644095,0.0,0.0,6.961888310597524,5.71758217743439,0.0,5.5437603883153,0.0,6.930420733345258,7.23033591473313,6.878380202602728,5.283083690079997,6.1645019388223234,5.356549201776446,5.37207133947166,6.77535043217289,6.739401108083871,5.675731919659489,0.0,0.0,0.0,0.0,0.0,6.599730092800715
hsa_piR_017033,DQ593538,14.41119399759551,13.020409162035842,13.54972847775903,14.807150169421542,14.430059430682812,13.388582978764283,14.241282651940951,13.429509007958032,13.953985367839124,14.37875063482805,14.096283085604725,12.30618891165037,13.700176819828686,14.199908503184437,13.055937937567197,14.696412500150592,14.915231167555179,13.496115234656976,12.634546257597924,12.895646554347216,12.89575253012095,13.102490542191038,13.714191968124968,14.403378869612274,14.176585143344795,14.412166945248332,14.112057130414788,13.959865144079373,13.9573148113215,13.346453993844122,14.288655370330716,13.70703727328028,13.98165160973205,13.757862597018764,13.544810495148322,13.423583327309467,12.844314084852597,13.03470219910135,12.84737756397339,12.583866988398436,13.003204447933378,13.528196352656716,11.758850182870203,15.084603731293974,13.131161393070563,13.420042322880697,13.51100218074063,14.286089146603048,12.860533977959939,14.543918661870197,13.631757747394168,12.283757930696579,13.44388412342924,14.19286850849825,10.099759192488186,14.034294600639969,13.080687514760234,16.257826708868294,12.889838897002269,14.121826912911468,13.502767645406372,13.589583055807756,13.428660354982641,13.286775831342144,13.886386740002989,13.597137868184106
hsa_piR_004152,DQ575658,5.569474749080261,0.0,0.0,0.0,5.185935465385319,0.0,0.0,0.0,6.154816765630874,6.213708720316598,6.306627910862858,6.29963352109615,6.163196734600801,0.0,7.244285579663241,0.0,5.272066287390851,7.510618186068102,5.071290706696615,6.051421526998662,6.299289566225946,5.430693248680836,7.454976425743852,5.135976567152069,6.818657456186173,5.336013956619451,6.8267212875650785,0.0,5.900945421481218,6.572971404872931,4.957309829720907,7.597533772432236,5.737815025946499,5.537357091887723,6.799333225253029,5.020756461864982,7.214960216601622,0.0,7.855522858619598,6.735281623861642,7.168993430125075,6.567234423320534,0.0,5.8774078220862185,5.503169990555734,6.382700621867423,6.232775781128641,0.0,0.0,5.865944632960937,5.683851166544444,7.174136649484919,0.0,6.914667861318007,6.921731043531839,6.733075519020192,5.705755800152337,0.0,0.0,0.0,0.0,6.155345366873193,0.0,5.75893342759271,5.54796449958601,0.0
hsa_piR_004721,DQ576479,11.429110139577196,10.795166242182434,11.250342669248235,11.652010768361558,10.871714294711085,12.175367355212884,11.950200155114846,13.72239418179423,11.868767615580785,12.14243504974924,13.342763602784204,11.853843019785188,11.382930120351016,10.288505733790638,12.583111764543997,10.058038774710855,11.003126378390421,13.141347655617455,13.696368234996639,12.820400116729889,11.958552547546944,13.772388718260077,14.242401810453378,10.410768414440497,12.628189537188993,9.903390712930891,12.244240764442592,12.651803497861469,12.209098058792565,13.4371341876852,9.723457636116866,11.84055441447074,10.836843790613282,10.975016565139498,12.220164186005665,11.84300802253045,11.61555222745466,12.012554928377877,13.232129618763956,11.440283456270501,13.238666062858576,12.6396286976846,10.925185898658794,10.694828238229823,12.241966444569139,12.613464125697522,11.950009848932602,9.913427033268944,13.020465466614947,11.544687443927833,12.295318260270585,15.304517714429798,12.536781308017783,11.300567776529313,13.60706990668922,12.171257777923444,12.349802601351696,11.841108682558167,12.857103605064724,12.436696649661533,11.087771469145935,14.141413752765148,14.035295794875609,12.05594806206496,12.458497424653142,13.825018095494688
hsa_piR_008983,DQ582175,0.0,0.0,0.0,7.114661859793067,5.8490680678759235,6.628318756150698,7.792988003794865,7.585161825396129,7.144656889916504,6.623878401822044,7.297486028375039,0.0,5.99578592832211,5.396740337349197,0.0,0.0,0.0,0.0,6.528865054276337,6.934431473414814,5.692355353193008,6.347562754776235,7.113234073413584,0.0,6.704244902867635,0.0,6.658384092938017,6.102868644258507,4.9898436027236865,5.433961067717059,4.957309829720907,0.0,7.842354757385125,7.6387414966071665,7.996341127351462,6.531862139997576,0.0,8.014978829612078,7.239946199820425,6.996057418892743,7.65912849093802,7.696415508391991,7.840150845547572,0.0,5.098696846156639,6.627895579267209,6.703808423748005,0.0,0.0,6.124850282082459,6.73946437589355,7.615096592441291,6.197798508078505,5.484585866074014,6.300175858089422,6.40219000603556,5.170969813848769,6.36469631813236,6.539791194407823,0.0,5.209753791146931,0.0,0.0,5.882242453372929,6.246415632835348,7.04321693222224
hsa_piR_005271,DQ577259,9.633034101376035,8.615832952057595,9.075342402365855,10.131779979966122,10.217350000454507,9.468142583295824,9.459211659928346,9.082792604963425,9.842589062313301,10.219195660803253,8.957453472732354,9.292963834192111,10.236290239542704,10.080828156645406,8.541179418057832,9.905476271680335,10.43168109871762,8.838415514798942,9.476012597540198,8.314150913946039,8.2378118743181,10.004913538769758,8.897218408401715,10.475138863032017,8.239444731217368,10.370099983447759,8.894991733261335,9.273880681883194,9.018445588114155,9.4566988963627,9.802495202457894,8.372034322078834,10.699043618602047,9.157574562610215,9.007033517649198,10.795447204671605,8.61876706455245,9.868915412687224,9.13982077928606,8.795316885513135,8.452563877378495,8.424042691948499,8.440663944252796,10.755793274943352,7.90330823609515,8.907472719586654,9.118764085249488,10.562263937170233,8.384716537014098,10.067304629640182,8.763170550241275,8.357551399019652,7.187937879228032,8.748139683118907,9.973502266382136,8.579490345679634,9.207147960908205,11.893498541330645,9.69586677605861,10.540588765585795,10.438060619508702,8.985806421154848,9.955203971485588,8.919449824608956,8.615633177107474,9.05879135111348
hsa_piR_010431,DQ584049,10.816241927285635,10.480405773985453,9.73618935818445,9.894784561365777,10.383321493176108,10.213136607011641,10.109702641054014,12.547496558798153,9.51336984843258,11.340372075480483,12.135731927421137,11.116073403615685,8.834144381009828,8.126247124387941,11.777407745226798,8.83674070501527,8.571935788357228,10.972517356897312,12.824292150520316,11.491775874396476,10.482813784834308,11.216475446615046,12.094409767852945,9.105148804468636,10.69121543570877,8.594262330767663,10.08276678173618,10.740778516501718,10.383205570895257,9.891101467862555,8.557797492513373,10.03201684019135,8.940532146005596,10.237541731502285,10.152770867766721,9.01083825533272,9.832404374245609,9.034512298232015,10.6718276550458,10.050724825523119,11.49730202130652,10.55290043788514,10.209455744067219,9.163296044675176,11.491096700032179,11.314240280331267,10.345647081464225,9.175813431855707,11.779694115381748,9.415996108105016,11.734884288629798,13.12589712437787,11.258971616410532,10.529078458749465,8.112942262208447,12.113276664660427,11.149941815892005,11.238450473997998,11.645666959498861,11.317388012771696,10.307509335243678,11.927145664766941,11.561644634672565,10.699743428966235,11.107864030589228,12.221045468639469
hsa_piR_017723,DQ594464,8.085982803164933,7.283570774679943,5.937206113006141,7.382972621963827,7.005021075134231,7.7722787303100995,7.822004242361659,7.700061004062567,7.222122684503085,7.2509466347987255,8.897036301146546,6.222648124617184,7.374039564246597,6.675823165183875,7.380923807144977,5.590812814938439,6.750203668519343,8.68205163751194,9.3803926379892,7.813538001299397,7.520060189371587,8.995531286132511,8.709567317226156,5.135976567152069,8.041603195397805,5.975043857993549,8.041832826243438,6.84917891157568,7.221896668848583,9.534593342836999,5.933901842259335,8.109870559074484,7.215031744418357,6.154382510557157,8.895149724229807,8.804817571350496,7.255332431380178,6.609207043907378,8.748302351550022,7.669884874523698,7.994675728778821,7.9363531480883305,7.9428100770169126,7.657326669595345,7.501356899796112,7.729671351094236,7.2231521321178995,5.835064811720057,8.239743826634975,6.534710163786032,7.69809760453447,10.143584002350133,6.973804177747802,6.949148541322198,8.253319956226294,8.07627719639191,7.112804473303012,6.8337172188912465,7.602035355027972,7.036769918097628,7.022674207906805,7.406523969059225,8.134464655691083,7.368828770960568,8.967137803076131,8.217663539775799
hsa_piR_001918,DQ572554,4.825051167599426,5.593970357225129,0.0,6.730838242371794,5.555271993669959,7.451999470875883,7.428087489354549,7.323629237328065,6.784996940398909,6.884472725667487,6.985606476550761,0.0,6.793419002891282,0.0,0.0,4.525088688587487,0.0,0.0,6.674193656392157,6.759091386557391,0.0,6.537991620760706,7.113234073413584,0.0,7.323866428273586,0.0,6.772762245637916,6.102868644258507,4.9898436027236865,5.1990079784847065,5.269920255745136,0.0,7.650607433440769,7.781016355355443,7.996341127351462,6.341442702638843,0.0,7.770898799123138,7.019143580357442,5.6909833403858014,7.65912849093802,7.3264909902326005,7.089585256095908,0.0,6.017018200488487,7.863368146365906,6.351534538426871,0.0,5.67844963267302,6.124850282082459,6.16123705926579,7.656706503784467,6.607914117426663,5.283083690079997,0.0,5.696907243376339,5.058825896901929,6.88981420501112,6.539791194407823,6.251255819858304,0.0,0.0,7.139589551929366,0.0,6.396517200381885,6.724020856303359
hsa_piR_005799,DQ577967,0.0,6.973860161104275,7.017752734150078,7.451283303243304,6.165981818876037,6.368198038955721,7.465347379518015,7.4603137815627205,6.231753180125805,7.2509466347987255,7.654544996594935,5.390023733551321,6.313185312458087,5.396740337349197,0.0,4.7098799871207,5.1499255746393615,6.5704132625285725,6.185196542740025,7.478189674774002,6.418117542971895,6.949142538210282,7.579821938087233,5.907092805234617,9.355511644478089,0.0,7.7382657792904705,6.102868644258507,5.682571433213555,6.572971404872931,5.60306376848371,0.0,6.963141314014285,8.260686651337581,8.023203544525959,6.1220124711491195,0.0,8.472888558775539,7.715299065211449,7.216834379173291,7.541095651884074,6.8277309515620255,8.574595901542597,0.0,6.017018200488487,7.281499992798064,6.949549062554072,6.135097570349531,5.67844963267302,7.526908729137994,7.550749829914933,7.615096592441291,7.338951192845057,5.661362323689322,7.915769030229994,6.917843853322111,6.6537710835658315,7.046096421642551,7.567451038661706,5.81066739757521,5.615012313129974,5.580468010171743,0.0,0.0,6.7710714741980365,7.717181083820068
hsa_piR_019824,DQ597217,7.459526881445161,6.923643927451339,6.826697238974477,6.356395724911992,5.7576262459673435,6.164431507263447,0.0,0.0,7.295640049494909,6.82360298478929,7.725751753334599,6.632847925908847,6.313185312458087,6.006192991752569,6.432116022908532,5.154198255183832,5.272066287390851,8.001366236491142,7.734956796881411,6.759091386557391,7.320931671004813,6.993182812205612,7.454976425743852,5.135976567152069,6.704244902867635,5.7671566008395345,6.5341510269728635,6.270459452542893,6.544215582118235,7.352468049147008,0.0,6.72243738392788,6.514882783089251,5.773578108700473,6.4492898545174056,6.659808122651442,7.041125972930337,0.0,7.1878322206619165,5.6909833403858014,7.4566761336190215,6.942230872225451,0.0,7.0561819204539145,8.282998791423585,7.182626531047437,7.126528435270454,5.657858278858565,7.369246489726334,0.0,0.0,6.7040850498216145,5.4997583233077405,6.318190425521384,6.835011724539801,6.7815329891721605,6.25627077865863,0.0,6.129913142226126,0.0,6.30408560989012,5.838468656488962,0.0,6.377530901353195,7.154983180286595,0.0
hsa_piR_002158,DQ572892,11.11729241792191,10.544114540981074,11.765214086419437,12.128209323570761,11.308205055594522,11.241993691641365,11.286078402326586,12.564657500524797,11.842943651689634,12.323702593443118,11.234964400234174,11.221230723991782,12.261005202139234,13.295235808773503,10.416366976303715,11.3477134212352,11.897582162307868,11.001166990709928,11.220133459451226,10.531462244595053,9.963308452288473,10.729432466467319,10.496092720368306,12.290739858621661,10.91669824626315,11.390875341982733,11.66684212325199,10.820613879885995,10.83158509277688,10.640240208564796,11.997039336486258,11.101684198989748,13.179766149493261,12.533600044934353,10.755447649525255,11.86640630735228,10.528122010108268,11.092200724129132,11.071144627132334,10.11803819686963,10.872421074835989,10.534765247604636,9.794824351100075,12.289555942696659,9.980228356857195,11.729865840892275,10.650801465440688,13.307210524803578,10.58811138392964,12.86798603110604,11.869242578700618,10.335154647079172,10.605200613040562,11.16044848043319,8.55408330428717,10.801856184857435,11.71805863516404,13.437618851450626,10.658493195735142,13.21267332235156,12.163014720924453,11.35274354692402,12.377520153333489,11.336564044273773,11.430749402172392,12.796205322648206
hsa_piR_000794,DQ570992,10.204074540619612,9.833858298731167,8.855185050448533,10.401522640881888,10.300697926069564,10.874957361713982,10.03731809263511,10.173825284803005,9.694163031814746,9.866222952343119,11.496542318789624,10.20442250007693,10.701785772834214,8.687514198845413,10.384210382871975,8.72854028666064,9.119478159584375,10.943287239889427,12.150097978845418,10.950797664291331,10.58477957765924,11.89635079465078,11.2916551685298,9.316665496768271,10.789190195713937,9.124436381231572,10.728803385299475,9.844844623935039,10.75424166318532,12.225578841458658,8.329636663540716,10.262857204032514,9.538435890276734,8.91986817696353,10.907367283669604,10.95985376682598,10.523996923906278,9.640555954028674,11.431966383794375,10.161229925180283,11.055775323724266,11.609851696974191,9.97520550212924,10.246161130941873,10.844654487244657,11.214536545234967,10.662335937074307,8.398811821094602,10.366587937490737,9.391579165109448,10.062851422277502,12.471794915740064,9.35901122450218,9.886483226952695,10.509809780643831,10.062490729053888,10.148865689098866,8.448080701387292,9.570494022900023,9.055934338738233,8.589022603446729,10.289919270546593,10.053511849446902,9.813374140271058,11.305859130128184,10.069204254567081
hsa_piR_016970,DQ593407,7.481768587582756,6.923643927451339,7.506385978937262,7.516505217934158,7.324701040109553,7.7359220523657015,7.22582280562515,8.282709030977788,7.947635580926326,6.115560840408151,8.823194985370503,7.212956452101894,6.843596515322602,5.598618009398154,7.465318016607377,5.590812814938439,0.0,8.880145638804207,8.686586641501425,8.204327696693388,7.4380602956049,9.597494520759877,8.745551479428132,5.749453781434257,7.83961254155256,6.715737360254208,8.385317204662014,6.795212321841901,7.700684419590609,9.37435750571071,6.1012023559604325,7.423407887239742,7.260531954598961,6.385806390750919,8.47626981439081,8.649067004634745,7.606915136562825,0.0,9.055086872905159,7.4082666731136895,8.024307631557175,8.803100701770122,6.79246731895424,7.9257150722472804,7.68747373367696,8.597853475360282,7.2539735701672035,5.835064811720057,8.498344859948162,7.172953576392762,7.894247289111943,9.750750448056664,6.926880998222457,6.090005887131373,6.835011724539801,7.954758239883539,7.369406711372979,6.105159056581934,7.8523855301952175,6.9222080285711,6.845796136052878,7.906521162037241,8.073287311570263,7.4508059369605935,9.574954304751612,8.521594718914184
hsa_piR_002852,DQ573835,5.079577757583665,5.93547890607822,5.734372992695701,6.935476937887966,0.0,7.154339352809655,6.8283657314186526,7.003950941845321,6.440637155624538,6.213708720316598,7.920438379392386,0.0,6.382710414664656,0.0,0.0,4.194153928428656,0.0,6.226624137646718,5.327155571646041,6.559454056143634,5.377385461476665,6.949142538210282,7.766529031190176,0.0,7.918709566355419,0.0,7.113915243563478,6.55656412377499,4.85687322235841,6.572971404872931,4.703533300401056,6.181241459126818,6.907020220465495,7.781016355355443,6.735791541701976,6.180077359933347,0.0,8.059203929398977,8.156002774284735,6.185246508437655,6.507453918067394,6.567234423320534,7.546125126570105,4.833764520995472,5.210931724530018,7.328506544519977,5.961174274275078,0.0,6.0203237874113436,6.621257375794629,7.0449878203157565,7.43550517545054,5.4997583233077405,6.208604826078169,7.080942600904062,6.338834815404131,5.629288143142511,7.315525808189392,6.609441949871141,0.0,0.0,0.0,7.872456686556272,0.0,6.078864019717483,7.304427113614644
hsa_piR_004308,DQ575882,10.110823700045245,8.318336256833263,8.420185030332355,9.304437079589203,9.074426311462448,9.266260143417018,8.651085001215604,9.124536761173923,9.156854206010053,8.174891372981866,10.836975184069672,8.395118021471058,9.384549872515986,7.59983644612844,9.65157102242577,7.926402030036449,7.940563220595916,10.836049793138999,10.410764742419099,9.707690271113211,8.959863923767198,11.080193136709166,10.95765076164839,7.5732537360127745,9.946047203284499,8.021616913637066,9.967400420868282,9.575468937306299,9.300350662193315,11.097020320811124,8.085354370668814,9.560726295703207,9.0992152366394,8.7503154648921,11.044802518945827,10.62823323032075,9.435570537168008,8.059203929398977,10.772568613145932,9.124801116978398,9.634680454704537,9.666416370072278,9.384894028334617,9.282834868605727,9.74880690513854,9.51702392498303,9.371561622785835,7.706310067118755,9.878602997570267,8.588905706202688,8.875814658421564,11.994315607842887,9.341227240139366,9.558250342548476,10.241364279057754,9.60478964082502,8.709492802862734,8.247999777584837,9.587853377079652,8.374049861453813,8.357859833125527,9.630770871329965,8.869375183016027,8.505405171341474,10.48881852161384,9.193900922911073
hsa_piR_014959,DQ590455,0.0,6.29280097731909,5.937206113006141,6.78478287080866,0.0,7.496143887778263,6.8283657314186526,7.754251807612638,5.693098372586347,5.638432856797246,7.328317785090271,0.0,6.163196734600801,5.161945156337543,0.0,0.0,0.0,6.091045850422738,5.900089088287155,7.688590006802611,5.5948111645207685,6.856811288263778,7.931818643629585,5.258084303239459,5.936486149867113,0.0,7.069846566280467,6.95140917128661,5.425144095850045,5.8131103810270215,5.933901842259335,0.0,6.356272928757811,8.006339745376529,6.918590844442257,5.020756461864982,0.0,7.189235237340537,7.5183688876730965,6.4863198040085255,6.93941034210646,6.2491047935833794,7.479378458270869,0.0,0.0,7.460980873599394,6.351534538426871,6.135097570349531,0.0,6.534710163786032,7.732697601231852,7.774786454924505,7.147578564288343,5.818823250693883,0.0,6.6309862531078245,5.913485596496879,8.040627760376978,7.602035355027972,6.153072304347805,5.523864014151463,5.952005126248958,6.878600017974329,0.0,6.078864019717483,6.724020856303359
hsa_piR_019911,DQ597340,8.11473252398622,6.703230756992188,7.506385978937262,8.528458371796955,8.382737907342174,8.695148862309866,8.059818234760051,7.524087895870375,8.236079291485092,7.720369425121058,7.630006389297365,7.595342605603049,7.4407583895996865,8.295598307710238,7.583317862236308,7.390218947455787,9.135659405363372,7.150306736892643,8.015169121440202,7.139308809317219,6.67833745078398,7.437618773430471,7.731070748566955,8.557618405838895,6.704244902867635,8.379474228611379,7.898019061263963,7.760816165574425,6.81904176815542,8.348047295252563,7.774691949537563,6.64519368100852,8.558704143663487,7.725778445938703,7.792842130739292,9.667707780471043,7.441807410941348,8.53684234133774,7.715299065211449,6.947537486422478,7.620847236077763,7.098558031495139,0.0,9.351291651411852,6.5310836824457414,7.281499992798064,7.479368980728308,8.08498065603715,7.154924516077243,7.773600571552991,7.924494596346577,6.99107364164674,6.116492003423599,7.11017736965624,9.072928304596733,7.513243490241631,7.646589166252933,8.934995442664649,8.454319618464964,8.686359019327753,8.622359805638675,7.046381367063586,8.677170723043098,7.140851041909685,7.196514097916777,7.222501729509432
hsa_piR_010894,DQ584698,9.696221037894237,8.298769361913143,9.443278417041013,10.564598728224356,10.958971491531898,11.410050926544363,11.169564331806948,10.953396379234235,9.878922331866022,10.573596736424935,9.661324420646839,9.880295862005354,8.065855836529272,10.146731881769789,9.788911468686555,8.471524070178965,11.042278147440054,11.565257302727517,9.540629430462323,9.896088384575641,9.61088668815524,9.215972018726532,10.846063772229277,9.214780049713625,10.573932429398468,7.6084288004594125,11.005213932082242,10.504781730832631,9.650982002476601,11.303953839441823,8.677401588964608,10.511619739963372,10.50475101652586,9.77608849959192,10.468349573781907,12.24864968461057,7.939802211053885,9.24059630815277,11.78536805084815,10.488216109676918,10.388116287474832,9.87540463492963,9.556604225262742,10.098279239051724,7.456521761048906,11.85955010972358,11.22383496166677,9.53141147207165,9.496348732624723,9.428051340972676,10.96729748396185,11.102113239720177,8.792700953528122,9.247922735459653,8.912778758676392,6.521118969041494,9.989758282510257,10.949376547911974,10.658493195735142,9.693366525095447,10.351247714925979,11.264830521941397,10.754647627776158,9.910735198120825,10.719995322109185,11.926616776231997
hsa_piR_019050,DQ596155,7.687142904308643,7.201653205371779,8.278018136529596,7.905424322595234,7.713353929473255,7.538977556107275,7.67070936783614,8.724003025185322,9.022559107846721,10.872979504226905,7.793608664631261,7.897319195436833,8.263104784696196,9.343345711799216,8.190775006534535,7.935701632953775,8.618735515581912,8.960150472426715,8.491175647537222,7.186284370191353,6.527898645165545,8.171251717637945,8.135396595500124,8.420497721890959,8.064973853650105,8.403649570889966,7.793505905533669,8.25637442490055,8.217056446163172,8.832208557800433,8.260594528361256,7.677301424609319,8.647013060671084,10.571032314379353,7.695998745377906,7.407352390403178,7.51013416136385,9.519152866392556,8.33438270245148,7.544997894067369,7.73277215241199,7.4084537100427665,8.574595901542597,8.165810066927065,8.66438940224616,7.83108746489224,7.022965917140376,7.683337866935263,7.720985261067497,8.897133498553837,8.659082902915342,7.8839288422864415,7.65909597103018,7.575061703821177,7.636940761094348,7.911865720967633,8.850898413475695,9.378998049147183,8.138140509676195,9.53669781815687,7.5001529511326535,9.37998453134598,8.455365583078821,8.08528774483048,7.94586758494613,8.713748998837666
hsa_piR_014626,DQ590020,5.569474749080261,6.29280097731909,7.768097338378448,7.2740303332710115,5.935057910397611,6.164431507263447,6.884460909116598,6.468482730551949,5.895826360713883,5.638432856797246,6.985606476550761,0.0,5.5882648319129125,0.0,0.0,4.4229854145431755,0.0,6.091045850422738,5.733180748668995,5.946178645673482,5.490190417007824,6.477265935856664,7.167295870995844,5.002570125975566,5.460451358105601,0.0,7.198208857147715,6.347478015412323,5.328004796632706,6.303106440765297,5.173052919602935,0.0,6.269910258376793,7.057394009991634,5.986140604893052,6.061512256637331,0.0,7.107354460586055,7.920834324011281,5.804310757930675,6.507453918067394,5.953914964859956,7.258332837512894,0.0,4.976988448247408,6.961888310597524,5.189422291264604,5.9161222708515195,0.0,0.0,6.259428209092028,7.57225084471299,6.417380477317136,5.818823250693883,6.742744515734201,6.521118969041494,6.0370204941911645,6.8337172188912465,6.914720053059723,0.0,0.0,0.0,7.139589551929366,0.0,5.8892647150681166,0.0
hsa_piR_020364,DQ597971,7.459526881445161,7.114802783242119,6.774700470412782,7.071908555916162,6.836499377981095,7.7359220523657015,7.733143795924168,6.468482730551949,7.432308545242729,6.213708720316598,7.858416799768876,0.0,6.4490385013112626,5.689865400261172,6.155583873756234,5.493413737905708,5.844529561110927,7.080425113857909,7.546429149038815,6.559454056143634,8.301031687151314,8.871241014520718,8.080102672576546,5.749453781434257,7.0703511735796045,4.9977988996834535,6.8267212875650785,6.270459452542893,6.500304462249171,7.814703374087089,5.360690809600968,8.109870559074484,6.848627335251133,8.390676719569852,8.150489047901004,7.693099085096868,6.264744485659452,0.0,9.04046777218967,6.845309545740808,7.73277215241199,7.728682413181368,9.231103527660018,0.0,6.395139308160112,8.276855979676565,6.351534538426871,5.9161222708515195,6.6642952943078075,0.0,7.894247289111943,9.290745833158546,0.0,6.982824326376718,6.1645019388223234,8.07627719639191,6.0370204941911645,7.355916188881268,6.466606490199336,6.251255819858304,5.781662869896784,6.3335343565398885,0.0,7.490111411301401,6.656694609814534,7.525515103810142
