TE,N54,N58,N60,N70,N82,N83,N84,N85,N86,N87,NV1428,NV911,NV912,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1422,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V2241,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
MER4E1,8.353172596276428,7.903887280293417,8.212121722285367,7.44884933934183,7.917716650856864,8.335214161926993,7.845417998930671,7.798410694428645,7.978729494953969,7.795576955875722,7.969813912763118,7.856224224903531,8.263198920841273,7.693991710678443,8.48758157442293,8.686817500794273,7.999210482451423,8.584344312564848,9.022936664656868,8.090777689716365,8.197838389805819,7.6920030759890725,7.940238153938612,7.850124574316567,7.999690753938682,7.42907641510614,7.99187717057778,7.588710409145101,7.387898351093832,7.957912253887949,8.653615344031193,7.55708319363752,8.272013207674242,7.713309619273676,8.251956015072338,7.329875792323269,7.152479707768742,7.68113666764246,7.499387899254227,8.43397759529354,9.196724008405528,7.458376010686435,8.354124406387092,7.764389932985788,8.210985931387578,7.878346667058661,6.826951275233029,8.601678956571018,7.574926530210443,9.404883866143527,8.487367648188464,7.679231034551453,8.188991689235067,7.663778500532525,8.877661488891073,8.508525619173724,7.692853633626005,9.095633666384192,7.793406450667189,8.36855452347459,8.184475908167924,7.909009663358822,7.29177276148629,8.875818923430387,7.453763921776979,8.598784298044796,8.212316481349596,8.731212137905901,8.430009792312145,7.982105641853288,8.538272027104556,7.831661834458943,7.674220005041925,7.977992633659411
LTR24C,4.834067824657509,4.489083320462901,4.420190413228768,4.13209198535935,4.369337536976489,4.896057274030862,4.606057415534765,4.439369055253869,4.418795384612935,4.032422936719974,4.338539293533877,4.017142941357609,4.404447277559083,4.581531391944785,4.863251248837413,5.0525669817226415,4.287430279311822,5.348649524632971,6.0393436724656615,4.843183608567613,4.987638077094069,4.334551316370939,4.721063137703661,4.674294543001606,4.456207060738866,4.115670761498663,4.308896597603199,4.2694329288579205,4.2189279118530445,4.314760399972886,5.478950547201335,3.602164122101229,4.967883808344949,3.755401037563942,4.819832068606704,4.38576001308009,3.815206789643728,3.7287592021251355,3.5065372608629457,4.725473317334865,5.470880704879316,4.113263827546947,4.447159878340734,4.064888826459361,4.310477436421718,4.696810606825275,3.2344876643375846,4.886034791750979,4.156263144828854,5.721436824099758,5.1806940775732935,4.846581447110793,4.6282521050418834,3.7534503443985128,5.37054730293608,5.066422253990923,4.418414777801408,5.195492322280823,4.021567581345287,4.516064911577969,4.787234755244456,4.139887026258327,4.195654959689009,5.221982686696204,3.71092579428848,4.991892068449629,4.839397157532227,5.333304608091127,4.940517587219691,4.881402618475183,5.156197043151739,4.658655624551838,4.066832604556912,4.3458008086248725
HERVL,11.467913488581006,11.108963250647163,11.501106862107031,11.003177158165206,11.250718146360514,11.393931014458566,11.164779230117567,10.918202491122033,10.935041106185418,10.792596751657628,11.184233094636486,10.818507308623575,11.337930737792107,11.198183541784653,11.72500067220624,11.704875539611708,11.381024096683307,11.627431547033353,11.93739995120455,11.56087102983151,11.476201191706387,10.830525772697907,11.030867867578106,10.95775923920365,11.047917908246582,11.098941080151718,11.176189507337705,10.990341645820322,10.930547874999258,11.359539641521978,12.09557062058559,11.087995813628826,11.68698257430401,10.997908112479179,11.486194481339453,10.849071318502144,10.802623939795135,10.78228787374356,10.746298837823563,11.720828077106004,12.753318786385647,11.144002790370248,11.536992346791843,10.709491239889772,11.706981326221438,11.450748624567815,10.293295350889045,11.762939599850094,11.018245105462231,12.787607697685537,11.563163867311538,11.371188713653538,10.955942911385394,11.059168937987275,11.609508963724608,11.889426333689132,11.229308673034481,11.864367983456495,11.062704021270063,11.359558502221926,11.376996948711385,11.009952526689395,10.035507865946757,11.811472952573466,11.159395844930833,11.816975993420089,11.471988501707518,11.91399551015069,11.461292375296923,11.218382092835204,11.581100195235525,11.189493652748514,11.050654790759559,11.223550599815148
LTR54B,4.6626960426015245,3.9787448240984875,3.87375310421559,3.6396508245524513,3.8024205207797728,4.218909155451491,3.7854274335570977,3.431855646401617,3.959601456358698,3.5141344420695537,4.04758297985752,3.4553944725477157,4.236309592304345,3.7637469678953344,4.854323893877984,4.9376437733967995,4.425302682875712,4.112849884546001,4.848526378634532,4.170246632717748,4.229262354048559,3.4871233181148384,3.6935344126367804,3.919546857927186,4.1901145104931485,3.8240586161697,4.01441629106628,3.8172404781888014,3.5379727185059062,3.332338859721888,4.956443405820395,3.407480427688945,4.310431285319393,3.5694853871349577,4.245789612881529,3.946656086527847,4.041344361532102,3.85191601486282,3.310165410002441,4.417114643952946,5.306108873598435,4.172880643295059,4.0106079502960625,3.6783031667997945,4.47181558325454,4.214732845909523,3.3798890495291243,4.381004107650154,4.465737273168688,5.159652950738953,4.2035275318643865,4.516721483953989,3.8799091473306473,3.334165468939192,4.791716218483171,4.814262399780093,4.153443687282738,4.634067280840847,3.5607631254797565,4.552735998325676,4.494362505590725,4.084442187861342,3.2025837700269384,4.920320439552242,3.242813345678525,4.926813965141826,4.358985116319022,4.67943608191263,4.638080212148327,4.066221163532108,4.612596337985123,4.042033121578902,3.7332470402287066,4.169087656792695
ERVL,7.731955654197324,7.01285963619896,7.664693515451308,7.141501214533705,7.2910666460374856,7.666408130090347,7.257752903649683,6.990184328667917,7.0414503217769155,6.875715451504095,7.39335553724951,6.979138364800447,7.4856244103933065,7.111299097704504,8.101450682368226,7.804265086982532,7.517148301579551,7.825950583908,8.248876341859397,7.48423398782998,7.847462548658849,7.013201332133119,7.262158824792005,6.94320885901002,7.090911103338586,7.151330344859101,7.299397835393421,7.122972023278037,6.932295579331631,7.288892303526109,7.837624269752803,7.2335735551394915,7.656559646696623,6.99236414864839,7.634480488364342,7.102267788495191,6.808434761287059,7.111153862595313,6.789389728725009,7.927840908284889,8.856167730386945,7.358891208185149,7.585719128068617,7.070118995022949,7.985118277613096,7.555473730782508,6.0018325827585475,7.880174519445982,6.970597581758423,8.761017863259022,7.443241328754536,7.488947208348545,7.310839958057491,7.203920473645931,7.922333871556027,7.923996447555207,7.394808083025022,7.960522538751272,7.410815838632944,7.720830863186338,7.440200279779218,7.197097987966274,6.238972381064101,7.860419582590056,7.187411512356616,7.958541468581778,7.517579693175572,8.036075078726995,7.637294399350805,7.341766217307383,7.731027855467755,7.2588314931424325,7.003753625852165,7.389136219410741
MER50,7.321562472928548,6.6559451903231075,7.298191536229414,6.197896583043915,6.78914579364389,6.989503774496582,6.555000526832489,6.578166195621042,6.640138904095833,6.38871882415697,6.870413695191787,6.065727774680947,6.6318181500002575,6.520020449361351,7.163309413519239,7.196364003248683,6.784551037440086,7.243996709239025,7.630695994332055,6.860112192455961,6.953018468380903,6.471616933296211,6.9070073057655685,6.368367932917772,6.637770780854928,6.5712422514020705,6.8384188674225665,6.463132461570492,6.330249306179448,6.7184527929457305,7.566906375056761,6.542620242833172,7.073084068039166,6.367645626930449,6.876845583355676,6.301862524300298,6.242035810929143,5.9584502070065914,6.157573213298052,7.168572998917859,8.097401624700089,6.568908454245175,6.7151344101385435,6.408644527571451,7.018097749853002,6.779128943506253,5.736047832960339,7.120841444908714,6.582976106784164,8.132125031127286,7.360758542102146,7.036559391453284,6.4788554320669185,6.49506409614729,7.142118099409024,7.4534036124517975,6.942393843190937,7.431987414981978,6.997189822923256,6.884241694301604,6.706838976495467,6.478726708063231,5.8799867912720885,7.364231300684994,6.490120591631279,7.4661430048888535,7.151002271929806,7.697127312990824,7.056926507136593,6.37428608428394,7.105786463150433,6.747292945571143,6.407073714640893,6.466667909862811
MER9a1,7.404647393368361,7.138227859766293,7.550381315513497,6.937533289655446,7.320863491515377,7.470636473610942,6.856987931927015,6.978100430987147,7.115299531123555,6.935734807021813,7.120831106855759,6.719376922351871,7.381397387733516,6.977113049217435,7.6884226505059585,7.960535024430602,7.439114310959038,7.697287144570085,8.503411052097851,7.442871742480603,7.251832341260316,6.407299565670657,7.280999054366009,6.868532990365974,6.973655813824658,6.890372878932675,7.034228629025643,6.6269391333780705,6.818186499586621,6.795013224699329,7.458103440404861,7.15069682943576,7.737100288237146,6.782538927260494,7.3625353324700455,6.783513246629064,6.650487871292468,6.953350913346762,6.850360602750062,7.74879019936916,8.396825483250899,6.907574244485954,7.22251800311272,6.628111758626955,7.893927644119391,7.068079504887948,6.1942690595022345,7.654344500762038,6.921312876025098,8.731695395690897,7.740923570698943,7.115539448305641,6.753593438196227,6.940337345933995,7.724225119923059,7.552726268275119,7.100180764825956,7.771776657372117,7.061455625417773,7.494783169168148,7.10159723284242,7.063001142502973,6.737798129730658,7.748194148040623,6.99802634485743,7.843072132674959,7.2731764708732065,7.71340877914954,7.447627738685129,7.32395623791139,7.653100242001738,7.187335923868699,6.937547302360493,7.391825039625341
MLT2A2,10.243691178275862,9.799587789056217,10.241478988183705,9.646663929915103,10.065867073486398,10.148829904343515,9.98885675485683,9.943795467776512,9.959667273029023,9.76023548155802,9.977422726664948,9.626758508815323,10.066759824933047,9.657743344864459,10.502989986497338,10.527175703002047,10.102556106826452,10.373246362575905,10.650017991791733,10.14489359212756,10.189287883222834,9.462316461769761,9.928150796142097,9.803341215751596,9.798464692656358,9.790219906989906,9.8380333489595,9.784837248331007,9.677656694242163,9.817874087377668,10.608682072824639,9.716857456352807,10.457959450702479,9.580763612755385,10.200352461387004,9.516077026421714,9.372500679096811,9.613848233340592,9.31565069110462,10.648124791914102,11.568346815567265,9.888716279802825,10.137843333036718,9.619770566775536,10.382305517237345,10.07638674254636,8.9494431713687,10.529849425381395,9.945612930822548,11.405329904628307,10.28023956495579,9.988202706823904,9.686675996766954,9.651450542019944,10.475326598583699,10.602096245893819,9.720654788999452,10.597571727818204,9.851829637885814,10.167405441584823,9.94743403791415,9.830997835443885,9.0018113949201,10.574968570591201,9.616336175967747,10.607940995275364,10.099134422454425,10.485636206740509,10.186624165012155,9.793274908886799,10.31852961589648,9.781380434990592,9.777709629926145,9.697928141888294
LTR72,4.351468608808926,3.1447704383792408,3.6787019736129634,3.5876935160401855,3.405205575499741,3.7303067913936143,3.2518527004391866,3.546202866719667,3.297957636194807,3.1013244037594205,3.64325081895674,2.7434548115191304,2.6736955675028793,3.1667427981534635,4.000732794501927,4.4337124919640285,3.732117473773362,3.9850849290838117,4.35008802977943,3.5550252815392787,3.8841763694140945,3.05226409752407,3.0973266656476572,3.6394830943314327,3.44085109864538,3.4646190863028385,3.3432213515156013,3.19444559295428,3.949530554306812,3.7386139019651674,3.9572752035738756,3.083436542939679,3.7299257566978894,3.564052793313576,3.5968260181496863,2.9522234172268162,2.964748786025873,2.517492987795587,2.9982695026998223,3.532772263142577,4.749949126690834,3.5792166078745784,3.873022732587531,3.176175764663375,3.670357907633733,3.826457888220798,2.7751696632656375,3.9768690445647747,3.254106431090073,4.349176665269697,3.3889402729608875,3.541206861788447,2.948656882550002,3.653259025399589,3.5884670971194548,4.055184591496062,3.366099031721491,3.6377961505104297,3.5905087709490444,3.7092927379712544,3.971093020220415,3.595273004232243,2.588520160911223,3.9149781987924515,3.273212086144334,4.340769860764367,3.7347476858865787,4.493811129402554,3.5327962032254723,3.5490227605808475,3.9797621083852195,3.8446396223608295,3.2707978329028964,3.7403420749400897
LTR14A,6.1617273719966255,5.9699732589845365,6.048595342685512,5.644493544802022,6.155412200313551,6.329340931875949,5.815561210605587,5.891151358038238,5.855569552057835,5.513764737996315,6.006763365450661,5.293456938740354,5.931145655968037,5.803555062584707,6.299913109815208,6.355296101146214,6.15621023739199,6.462151154481704,6.747562129550356,6.311222339219789,6.141491608724856,5.824082132518826,5.624914954206399,5.458673803987529,5.782517548865432,5.618775859974743,5.893247774026548,5.631663535149545,5.812191979959833,5.865764733879904,6.383449880294079,5.755942160440122,6.345940841340966,5.697596235039142,5.889492763374055,5.303799741277322,5.2028609578285865,5.685158756233295,5.332831749185815,6.543931620583935,7.452157757641121,5.867025415517189,5.809296189494629,5.6850274867666535,6.564393200504554,6.050557983000589,5.188577607093149,6.344683281633703,6.096512975182575,7.271062921648621,5.957720951208786,6.05269165335663,5.480609519861416,5.9944235880551355,5.9867852544674225,6.513401787248505,5.5364979408015005,6.516607289917528,5.949722853427257,5.72010468267715,5.755796018907569,5.89925722746402,4.666919066290012,6.245828469625792,5.585238701043263,6.527040683522318,5.798539167533541,6.335375816265147,6.132959659955233,5.752296620362698,6.1800756707491775,6.020288045229927,5.9354958875487265,5.8861124513774765
LTR18B,5.763580182908632,5.508705006856373,6.1544791907729035,5.214516670027237,5.748681654957994,5.706077110906584,5.553533318534406,5.535992865742164,5.253733738858866,5.38898961072957,5.433664647958801,5.394509413554297,5.571140488625447,5.272636443671885,6.141251780878541,5.9139118590562365,5.737912549092744,5.651478062404411,5.998640401081361,5.726426320607465,5.846434000130851,4.864847162435695,5.2265806864890285,5.20140398158678,5.228017648315427,5.558090151595422,5.073558329415054,5.483382567763162,5.338889405255174,5.766237107230934,5.909719181883896,5.422756245701723,6.0133625315703725,5.178991610817169,5.754163427712334,5.0224929524481405,4.734190374844071,5.267218624503458,5.108765199507937,6.147786732343334,6.955660090489318,5.429800616913522,5.458452044346555,5.1448576803213,5.841669047517857,5.472355572988077,4.971241148438485,6.028596327358913,5.679194396674886,6.687992128333564,6.311715023488462,5.6750532699983145,5.1301697139291855,5.455774806107589,5.924196866484458,5.779458300781272,5.3579645570626475,6.14947252157561,5.546059983791216,5.218783382934559,5.558039399548947,5.138413466381882,4.2995069700529385,5.905249302707769,5.792510513047894,6.389403956523219,5.8594615994201495,6.502703799030344,5.609815714012484,5.139764739045477,6.2057621285860165,5.4038549100097,5.395612757200523,5.334204629334609
L1ME4,3.065625090347656,2.8070844367315075,2.88811638284043,3.4326907276241765,3.372167212862751,3.7531252496610343,3.842461884134711,4.031680080234179,4.356340865172169,3.8041896205172896,3.4813555174217035,3.7884374149305278,2.9990619378079164,3.2062603997478627,3.57470740001229,4.209879800765601,3.190517379046525,3.735111973886488,3.667859701997676,3.3892514657630346,3.592362675827999,2.6824018987242146,3.7166936435883726,3.492574064678134,3.1912265990039526,2.833066581731577,2.809824985830064,3.5695356087299146,3.2416128018410726,3.258277614476475,3.7081733906568863,2.849348570840579,4.110567691032955,3.545330207084603,4.078257265408673,2.83035417182504,2.405744985793364,2.9622578866108262,2.9084887179091656,3.6722558523830235,3.3910738266049383,3.01044869917076,3.734346871131674,3.0327810650422498,3.544141596645708,3.5297319163220524,2.2347906246301057,3.447201338312916,3.960655991816541,3.8786026750989357,3.6830577233350805,3.441333036220197,3.3854892506025585,3.0423965094538947,3.753376773090049,4.1401131206838615,2.7084551446594265,3.57619054017279,3.354521097130799,3.631831198407729,3.530210612175089,3.3099116588590514,2.3513540552704915,3.164908956367242,2.0085257336676485,3.5747860008627885,3.447624644579534,3.292700099337201,3.0963876516285382,2.8919737311810216,3.4516690939389694,2.941719404428737,2.714107148497513,3.3529320412614227
MER34B,5.178223729403197,4.536925742156024,5.104052106465146,4.30746521058971,4.768515930681717,5.220005132490729,4.981697914015659,4.263659431464589,4.758829391010972,4.2086953045712026,5.105948982895942,4.514446554346809,4.780239425513329,4.774627308588224,5.719185712203659,5.52916735700236,4.632773912871021,5.1647170514843745,5.76610605033778,4.332086901021434,5.38345339713743,4.0238108953242255,4.954988900271131,4.256262192225677,4.791585666682155,4.491980118695034,4.956256123899853,4.457802211893041,4.076426892137406,4.713570259407631,5.435933422234643,4.231846217659832,5.0889631621131945,4.247445551120042,4.803465431562527,3.8994725124048872,4.249309422205536,4.532109808246616,3.7338549466666215,5.0410252201474375,5.84551327124776,4.433750204913719,4.754340764333138,4.410024497758424,5.105934927923017,4.826495705258821,3.4266076922391133,5.025406917196623,4.389348364117072,5.92347732762866,5.225065578751001,4.806959749625482,4.567512797335681,4.342948826273022,5.269040799626343,5.755498845273536,4.913022541875334,5.556898529728487,4.407098660166495,4.929382544684717,4.590609604913775,4.450399795843804,3.3598483539578767,5.450838362318413,4.131806237578141,5.221575555453328,5.304872937483418,5.517601148089378,4.914282370342564,4.7046325911932225,5.574380789594919,4.780678313457062,4.306643931992406,4.968503033779122
MLT2B2,5.80921780049839,5.231060248718772,5.943655942846079,4.554119443287178,5.961124040829639,6.143813981293564,6.011555373042903,5.807182489072664,5.81295114814383,5.589907815706278,5.753484162175163,5.308466965102021,5.684736876948237,5.288400022566993,6.229567172008494,6.272330393727634,5.4895359793869165,6.0764624445840365,6.4801511922975505,5.554087180060331,5.759584722241639,4.858724824108569,5.674298894601667,5.0224948598237615,5.670426945833162,5.1445607060690675,5.5329685120556595,5.128717199265312,5.105334410246417,5.474981565122907,6.018319500037335,5.232809553888108,6.151377380424585,5.195926689570732,5.739314032792758,4.943460233485183,5.005136574675555,4.9692957542088925,5.385710031802132,6.188661436087951,7.092806222189178,5.510290719364872,5.772250117634752,5.1351933005668355,6.107714431196554,5.436471005711427,4.303635433619908,6.091756627380749,5.426543310395724,6.803907131273457,6.165817417000881,5.586403057158167,5.299562381214748,5.304410018577566,5.995836861121302,6.149951699317962,5.3359589289108635,6.0790973642160875,5.451100291634172,5.646503410679585,5.409201136646146,5.343267782871056,4.802120662073579,6.247789459085959,4.906395324448635,6.182285482356047,5.922337114879008,6.077884252998153,5.803168063583048,5.520739179874383,5.940690782751739,5.40043474778599,5.206165718136921,5.69019458785263
LTR1,5.015901806068726,5.08259607925022,5.376561362225609,5.004283055839965,5.266722550638093,5.1989348730589535,5.347923369921648,5.310519755298408,4.9316110685891665,5.08579098936184,4.895800348032618,4.829375680841028,5.48459785417437,4.89957760927708,5.363595919024983,5.417346713971011,5.150943867458363,5.773079951238608,5.373507808642378,5.38660343759082,4.879219182518809,4.368162216176768,5.095578361934925,4.484265082543565,4.832622015560096,4.853037263680826,4.664853225379688,4.5643759446647545,4.676809448245362,4.829839167011834,5.39100988878012,5.107560093836081,5.299085002626438,4.864985980572938,5.113770765991827,4.611652109325558,5.028508378968043,4.8516116368121445,5.04202843044652,5.499888002644193,6.374678893559358,4.801605247887856,5.004535276888366,4.703719630002687,5.768079280188744,5.170458866964495,4.704590279245819,5.752977752430963,5.433218383092056,6.248611135884904,5.751455506864026,5.082094310215628,4.689980482994485,5.0843181179034875,5.232215125840762,5.630847621495258,4.622646529002419,4.980603331153312,4.571021355838397,4.780625672481048,4.084076915598967,4.824506603624405,3.7264659215751306,5.127713322207125,4.774723396239978,5.8526188284197405,5.130668238076997,5.503410303853992,5.254398960756228,5.248257438592373,5.0892174070132095,4.69963534616201,5.25430234130307,4.9206890084563755
HERV35I,7.055241530849848,6.4844408365171855,6.7860891821732725,6.226126010030477,6.646789427802723,6.92227566763263,6.378953050013475,6.494487269740374,6.353108239562897,5.83103835610859,6.4870316809421835,6.333897819115719,6.554876336944711,6.185581576538153,7.663011765185299,7.2502483064199374,6.728078189763626,7.061374024014779,7.320075789226735,6.624035602321253,6.965390570164109,6.482301405959781,6.553928873849995,6.527006976084337,6.625387121300922,6.189997973928363,6.499838320275394,6.178032336592344,6.412081030625013,6.52853170092548,7.583709654627352,6.187472112925906,7.207891251138739,6.003210067540687,6.973467125106426,6.395939710941426,6.2642849818136055,6.879388629985269,6.040404398904044,7.207627475086068,7.411079309166293,6.32158879895473,6.684246749332285,5.935807494365043,7.071442594556112,6.669058473387541,5.356731189341238,7.091397632684685,6.28599882190024,7.649806057059692,7.144554860318538,6.783070899504524,6.591116983265386,6.182701298187864,7.2346923986996465,7.2859488863619175,6.4548629722939435,7.3056917265762085,6.670708755591058,6.934028187663085,6.560068614973004,6.267491794602844,5.623274252455411,7.623571447016098,6.143113851340684,7.6205545710626135,6.935568394790178,7.318857335863841,7.090168813351249,6.624842710254622,7.005726653901628,6.472681193922821,6.129632179530334,6.737681229096731
LTR6A,6.182060461593405,5.559439408232486,5.9182566618684564,5.4300247940318185,5.600969231615317,6.126380423584318,5.55304929364051,5.616896662907883,5.6627318633082355,5.2909236871461145,5.220393799789349,5.5205829624456,5.343674901028539,5.9389512716258235,5.913977962356164,6.3988092051210925,5.561253499851898,6.454721063947829,6.7596417675008285,5.8836929298413025,6.162640727064989,4.843786111933925,5.8143123475260845,5.217758516092139,5.510579534946331,5.459901800200456,5.627307913113173,5.595522003874182,5.716698165397902,7.003765022994989,5.896673384125504,5.236096269921562,5.890918159389126,5.394836799378325,5.657956385395208,5.366709437407759,5.369303448118713,4.776585819507754,4.888896094576492,5.866537780849101,6.525744929297988,5.722260067167687,5.494364596913067,5.3102385261982255,6.419165697390723,5.700002010546138,5.119775948276855,5.8156843148142325,5.57893657340271,6.790659416580899,5.9760069589137945,5.799114079728722,5.461765643271347,5.875435976190394,6.193832552095369,5.452770516871736,6.010503640127865,6.543389949789152,5.656750888941585,5.510806878044478,5.977569735145378,5.511288886198707,5.197213681845059,6.425574612213039,4.951342731714569,6.460020903870145,5.6477860710069265,6.492951495734614,5.951575365612433,5.784913697252354,5.937513017792704,5.177257137851578,5.396380302657268,5.782483539487057
LTR1F2,4.7660402273307385,4.832063642045293,5.318686639961399,4.447617096325759,4.983704287821425,5.157482566324301,4.7156278078286915,5.101200355118871,5.03849096898278,5.070992137423241,5.228488915004662,4.688168374170065,4.925052010856837,4.448957959201525,5.224699233845289,5.589205628818148,4.951980702001073,5.389395420549791,5.710824059606116,5.166359668127403,5.3977739422207645,4.3507989829648155,5.664043443512836,5.159971702234433,4.72369729301309,4.636984263400253,4.835053913443431,4.9081287970847045,4.101617469297179,5.032565814372064,5.596057419540243,4.6235057382336535,5.707870312710468,5.0490380196920075,5.16648204270638,5.2719555749804465,4.575669848629465,4.614019204136586,4.5439770400866655,5.31695243408313,6.3702703655037585,4.9565191720586865,5.179492691475736,5.106765477855022,5.663810533139363,5.140127702136693,3.5797128711341073,5.57051269497409,5.447656227754956,5.930935887373542,5.3770572080403305,4.915660775334203,4.839492190541752,4.84361912288491,5.891277577420617,5.759772578800166,4.344506978801313,5.854896277864852,4.798207221404384,4.734148946606531,4.733455715294079,4.512007962998244,5.1213038819364325,4.647715158516584,4.596701200468766,5.249275550816954,5.150333166996223,5.233396220437999,5.231911020689737,4.64589674274486,5.142007288324155,4.56105557223057,4.998627754159727,4.356090389593372
LTR21B,3.2257809033130593,3.3216440839636725,3.4066113484401583,2.8012930787961854,2.806610297913031,2.6529744710594834,2.4940652255046,2.4464656301923178,2.467509860987085,2.6294095371581347,3.3930425682805865,2.581262215301761,2.9990619378079164,3.2062603997478627,3.731115698977855,3.1547283192380724,2.964582569798275,3.3946614593220152,3.443616130978944,2.609608900563631,3.148300552982744,2.2484679470584115,2.6156178428291024,2.684694814801635,3.5049001264482396,2.609966100597417,2.809824985830064,2.843477580809156,2.434421000654018,2.817271636022918,3.2288209999404582,2.3478957172001245,3.211387926821347,2.731707335485708,3.0113263777644974,1.8735839006776982,2.5887102043302677,2.659147106482116,2.861412315058554,2.297534041858272,3.4259245327769006,2.42785307823191,2.5109260979225287,2.6161993375807238,3.62950053771197,3.194043224113025,2.438244298490454,2.7570161641804103,1.589568911468041,2.7382459788919284,2.7635289808421324,3.296409041222167,2.782463581924641,3.2759459204450785,3.220935674122204,3.0100533736632906,2.9150997836931514,3.0044413495258935,2.7808716646102045,2.351246117651935,2.6499740795130173,2.8125057636054454,1.2434720291402814,2.8680707764738713,2.897352309727897,2.8916081282565362,2.7454429010446293,3.44926802986701,2.763504720084647,3.3513581948057634,3.2626733814268496,2.631824762197535,2.9047440112515734,3.0736052029307923
MER52C,6.760086894403525,6.58580575724539,7.212080478310057,6.239485332316161,6.3588035391587026,6.6441709251578285,6.363987023262068,6.222275056289873,6.11720330110821,6.39237978913135,6.398093468730712,6.155011589835355,6.737809664353792,6.013283179489958,7.285337864611657,6.753478929100699,6.937375420162202,6.977392636520293,7.3464288937001525,6.887254583155565,6.750660870064614,5.994083963695551,6.667999164729937,5.757234863889619,6.406052438533783,6.568792760083677,6.19781295921923,6.081441754211913,6.152490471390937,6.495249986215055,6.878558876307065,6.644229175920867,6.8413537373239155,6.432937313690501,6.4885259089257605,6.035028736488479,6.207608332157917,6.534672759415794,6.030335642085344,7.076098614351178,7.616223997474439,6.5008895481394156,6.441952658216017,6.671238119163723,7.204268095068119,6.5512972370706795,5.7444325677062,6.837390105853284,6.763793645511141,7.296755375086744,6.909686016768186,6.883335625312652,6.531211636369586,6.606651575212266,6.992263043737506,7.0170194005984445,6.692370740781625,6.825208845001404,7.217188495394014,6.343932934304647,6.256968169587601,6.2965027943135405,5.987712659740653,6.790634902894837,6.197067638816271,7.078933318234194,6.820394904783738,7.120704594220868,6.358715150371118,6.766912135400697,6.7929600769185425,6.461560739096186,6.399650646836099,6.469122818230088
HERV3,7.62100862699565,6.937683198650834,6.94319240161855,6.299602512325643,6.974126254439266,7.473085059290598,6.810020908262435,6.565127258276392,6.698371955728582,6.39237978913135,6.517775347721655,6.335463436705235,6.90258698017729,6.872966983510172,7.496268977322392,6.891642729944569,7.050747348852742,7.545836000888778,7.904396365642078,6.996312282041443,7.284143518351514,6.299120305908665,6.621293901926636,7.917106581558206,6.744609178614939,7.2729310368800055,6.696643473851357,6.502983280449791,6.5113430671471555,6.749547263673346,6.63347864574928,6.505522524928231,7.545189076856338,6.8728681450631415,6.99011489987598,6.872056227657101,6.098696606999905,6.781231182044928,5.953854202713444,6.681232002048519,7.126943159710272,7.038415183457539,6.569812622598395,6.162718960502129,7.1726220596307835,6.8530427732493955,6.231487626042078,6.728761255777981,6.7583842478290554,6.902695745689154,7.9020873130692575,6.889665288064692,6.85903943316417,7.221200616565406,7.450962117588158,7.109432457454091,6.716736827340765,7.52074686941777,6.834393933537714,6.801463548974328,6.985497899453602,6.927680028514972,5.5973162835620345,5.905249302707769,7.467441099797753,7.880725436024388,6.475601142184868,7.151428307541433,6.461206585683171,6.74979374250132,7.201233589535104,6.937066574438749,7.006904235079247,6.684245604639814
MER31A,6.185147982655304,5.402539978877257,6.053784497406641,5.391791127479922,5.791556690309746,5.907670626462967,5.555234658123105,5.495012686648947,5.615688526824072,5.5122770713515195,5.570044976223163,5.333031332410634,5.753021196225104,5.678922173481641,6.246066462146698,5.791930127594899,5.565009063744554,5.991341063236952,6.139807611895704,5.556385569319483,6.035324367636355,5.193279179511382,5.517590857021604,5.622396191506004,5.836354089399577,5.151498094244444,5.500849224370687,5.491329264924711,5.05307123666713,5.737434007087813,6.261044154717236,5.093174345545981,5.809485097964426,5.309889422588747,5.647176796612038,5.189015660877114,4.580657270653472,4.65850816946127,5.284059169440121,6.1007851148048236,7.034345268042204,5.342754539524432,5.492874003677625,5.151815590139772,5.853719082649077,5.755818632294125,4.379752071234355,5.910366225610762,5.48047109253455,6.982438800135715,5.905888865202397,5.682363517796665,5.33920016812241,5.27717967074056,6.092364331028331,5.986938007313058,5.4934033435823375,6.433079465286038,5.617651175465081,5.884248403527762,5.459290789728846,5.397404238740339,4.265713512737601,6.19911180936021,4.886003921566751,6.359554370676754,6.025805327298296,6.218136458428172,5.701121727388239,5.463544051349193,6.063975964187951,5.354442022848309,5.262588389172131,5.897811540024853
