miRNA,N58,N60,N70,N82,N83,N84,N85,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
hsa-miR-6879-3p,0.0,2.113375981308266,1.779625367955135,1.7878940872613325,1.4205365288960463,1.3444538502959729,1.5956742143445386,2.7240658541416947,1.9446233683534566,1.3636679033303856,1.1507655912781292,1.4583539688392642,1.0119158991114447,0.8369767089479019,0.0,0.7118570022165335,0.0,1.2641905799726687,2.4341034649237825,1.5550809283128697,1.8406056408885458,2.383004910059025,1.3610173535984034,1.0229184627452028,1.6168387160982243,0.0,1.029652736929644,1.6280229014808567,0.9602900257875113,0.0,1.029338409817234,2.8858653165795674,1.1492802840091183,3.5948796622421044,1.0694785787344276,0.8503483915182425,0.0,1.911769959341549,1.8412700160030937,2.338182740154681,2.8473871361968834,1.9699396103795765,3.8588586170146915,0.0,1.2511745912488619,1.7191101355630676,1.5634036825382165,1.1121993795986347,1.4889690594397447,2.3395152270346564,2.5366697205145967,1.4069379895261989,1.5616463214575902,1.338999322830538,0.0,1.644660042841882,0.9706816406693307,1.3556054500855388,0.0,0.0,0.9500657704368259,0.0,0.0,0.0,1.8289770421387488,1.871025281351629
hsa-miR-362-5p,3.472551485556324,3.907711058347282,3.357102413685684,3.7051500866952414,3.244492926715904,4.119603595094978,3.145922729829983,4.562973221958364,3.930440594107035,4.313291762317928,4.038110590397132,4.042803019925662,4.1433960762772815,3.770445449289648,4.518533809103108,3.627001680247284,2.2511074546356307,4.648902871910745,3.693821793183554,4.109517584793126,4.1311171665859625,6.210229545014415,4.529321043483471,3.309314012056001,5.095989708263972,2.1894374399458756,5.088166591289534,3.759725509121691,4.502859777368798,5.6209995503521135,2.95737088300817,5.374324508579292,3.3872485074690015,5.2885223670539165,4.768625054755094,4.186892398202222,3.905075906852672,4.627210676648797,5.111961601177028,3.690220294012194,5.095424456220036,4.645862136515535,4.808263877711713,2.9740280085773616,4.490680463683672,5.642161567026571,3.560938196376642,3.10267441712148,3.6197675175606276,3.754501215440821,4.9811318869916885,4.965666265251456,4.284343046724473,4.304486410301128,4.8651549365119156,4.320273802221665,4.0910065408546155,2.721201991053163,3.7472968507888695,2.8381421291470614,2.332993294674371,4.624673662998743,3.4307004554375977,3.8498037450299787,4.507812872073251,5.049482099680789
hsa-miR-545-5p,1.723478888572816,1.6328637590738455,2.427623904520784,2.0433911527707225,2.2965017515530177,2.4900621340408913,2.495573787389189,2.677991717904796,2.0722925357257362,1.4933631969087948,2.349585544099798,1.8061452598055188,2.122586008003676,1.5361682747064092,3.1995906974877983,0.7118570022165335,1.7656651089003164,1.878293982083448,1.7009183639431495,3.389170479762757,2.872814701193932,1.6924793510743916,2.299143908322742,1.4269457600519004,1.6168387160982243,1.7178207941806658,1.7186891500031272,2.3424795419074824,1.6083450625754205,3.3042844731316725,1.1611086054194777,3.049490939242198,1.5692919847913753,2.6413446292620506,3.1011215053183263,2.326158012137526,2.0658750353732795,1.9974477004617992,3.0699595431324296,2.1382751625531715,2.106027980479166,2.912588814666728,2.9550173276149594,1.368738607780696,1.0851088498424522,2.033739842223537,1.1444050227978322,1.0049324988038333,2.8043222377305566,1.9883726237935948,2.5366697205145967,3.7539537386669,1.909055195616033,1.384199856321143,3.4135175211757827,2.1490986377798116,1.365557586489121,1.7974820808436969,1.511544477797832,2.167068853075264,1.4375445184131745,2.0647643248459895,2.860205160247796,1.4416224776783026,1.6051531843849192,2.803295248678566
hsa-miR-6733-3p,1.0799922036950322,1.858617601612088,1.5590982575630816,1.588365975491324,1.1447372891828107,1.0700656592485491,2.1146806521449975,1.8041128510116486,1.223820062540235,1.2941686355228998,1.4559175699965456,1.3209120467675308,1.5007292697997785,0.0,0.0,1.226270024453609,0.0,0.0,0.9845745902037389,1.7055735724153775,0.0,1.1635405376030656,1.688078234340206,1.2100689429826983,2.035811673277975,1.0125739665518716,1.4702014267534804,1.5214515423918407,1.1257345739543965,1.5559747372642332,1.7409051506889124,2.4432180998079867,0.0,3.545939079754684,1.279933086624429,0.9285054721885254,1.2243076039169727,2.4865875627350995,1.2684626806405217,2.375042943305344,2.010645106994017,2.964868081906937,3.3718741737245934,0.8930970744095253,1.2511745912488619,1.6149922021147216,1.2039332288493003,0.0,1.164935711682519,0.0,0.0,1.5151092601065288,1.7702695472998355,0.0,1.876036384539733,2.3005022520763556,0.8660429696973185,1.3556054500855388,1.511544477797832,0.0,1.0069256889594935,1.485147480222135,0.0,0.0,1.5558978518778137,3.364955550341105
hsa-miR-194-3p,1.6570824837557383,0.0,1.779625367955135,1.2925237375844032,0.9497840978691975,1.8634902745036355,1.207008303085199,2.4774001020230085,1.223820062540235,0.0,1.6686353193450714,1.6427046144906439,1.1504978219693038,0.7270512121035156,1.6981371663649056,0.7118570022165335,0.0,1.33877910507633,1.4655636936305758,1.5550809283128697,1.8916850285305382,2.348293107162383,2.512476597968526,0.0,2.4309335792345785,0.9506290004604692,1.7636348279593035,1.3452014594808281,1.0175723541537056,1.6125499702408246,1.1185085998732944,2.1861290798650863,0.0,3.179542642359938,1.6264307140755427,0.5867264736658049,1.51118744363608,1.9974477004617992,1.5831099725203628,2.0035211777341235,2.6714511064686874,2.6183296916253433,0.0,0.730620669876909,1.8432438002734997,1.4432085461355115,1.3160918828565185,0.0,1.235826568975869,0.0,1.918532532327006,2.03457067037126,2.2939031172529343,1.384199856321143,0.0,2.1490986377798116,2.465873317951365,1.1323865270751887,1.511544477797832,0.9368438597638877,0.0,2.1572041273643054,0.0,0.0,1.6527822509078383,2.035944739085004
hsa-miR-4458,3.1732837750688985,4.560027638679135,2.6675320653567267,3.7890038001859665,3.671061548112751,4.242017181981354,4.8136980881969595,3.6587830860567405,3.4790869977852177,1.7222755029525287,3.9993203795687555,2.5835511294473483,2.122586008003676,1.932660381745684,3.4982188353430566,2.3088991641052767,1.1376042594722289,3.451661695845518,4.091798660999399,3.896523583252909,3.824378664730033,5.7132199813903055,4.8888937635645915,2.304645598594403,4.689537863466977,1.4754159141063818,3.3005672570757567,3.687628036253163,3.1886014136475063,3.3465934225817233,1.796009628094509,4.100663825911774,2.218501118635082,4.147706533304554,3.1194762137864562,2.1083946711467743,2.862144741322069,2.8044376394222716,2.965395505912198,3.980679207375144,4.176008396041511,4.661786268971116,5.053691251278977,1.4752159688250028,4.918681809617059,3.626094122894782,2.9801752444919036,1.6638451528322662,4.422257683130367,1.5996332924463357,4.243829807174993,3.6271043272305974,4.160132641967513,2.879817945143152,3.9236245747480885,4.004572168825795,3.4873134433970363,3.3201142374665267,5.233671285096997,2.561732873188258,2.1682738517142526,3.4730917788628908,3.2044234522242956,3.5565080781317953,4.751515275120839,4.260212666735883
hsa-miR-222-3p,10.141667177761164,9.946687743236664,10.026817208670414,9.963810899129514,10.020938857986202,10.041534438968306,10.148561215135862,10.291996558170279,10.766132582714969,10.651840577026352,10.204145335357046,10.438657527632133,10.828981235709579,10.956664823965598,10.569180285220627,11.2482770539523,10.350637581531089,11.427711615395665,9.827463549465513,9.783658055978261,10.288731536050937,11.58170731301563,10.080274988565959,10.470089440074712,10.14455583003429,10.336011140755291,9.345635879444073,10.446695085550827,10.601037720623976,10.132810716200106,10.934051041353825,9.529507884984271,12.221350759306041,10.094018785996633,10.696011343959288,11.562220784984927,10.768793473834032,9.842692690734177,11.637173640756208,10.08005153187059,9.561840516372666,10.072255013667405,11.247043307484379,10.82565812774922,9.87636007495912,9.026134775092984,10.01242026643896,10.308079246537499,10.293055664678842,10.577188928362144,10.419917684906073,10.27781612786398,9.702321008615451,10.325868381951201,11.370142440306541,10.072101669634398,9.535291232563589,10.869757224826506,10.866884159422483,9.464956003631473,10.519849343709256,10.408369050244227,10.225306435063281,9.56343123102261,9.94333868330576,9.80566100368986
hsa-miR-5009-5p,1.0799922036950322,0.0,1.2254930688667405,1.5338528156926907,1.0177380349933327,1.0700656592485491,2.0331646639981256,1.7156583441110522,1.0485952588828025,0.0,2.108453759864908,0.0,1.0119158991114447,0.7270512121035156,1.294270031292342,0.7118570022165335,0.0,1.1855345160962634,1.940473599742371,1.8845447932201116,1.4890920041716735,1.636037724511322,1.2856629984120362,0.0,1.8925724678532287,0.0,1.029652736929644,1.7272605098782046,0.0,0.9996828814117276,0.0,3.110075934221372,0.0,3.570616887634711,1.5199177665600918,0.0,1.2243076039169727,1.7234509510289018,2.060170639369339,2.2615107524949747,2.3593257780314376,1.863803061665085,3.1364460222775885,1.0391134768578993,0.9627278834046378,1.7684804970403505,1.3690622959820795,0.0,1.235826568975869,1.4426797664605417,2.334623745804021,1.9211724088722713,1.9525007962248928,0.0,1.6108643377956091,2.1490986377798116,1.1146538917301765,1.4064024644016242,1.2954149612943293,1.1678854726091916,0.8291464593713614,1.4119891420304767,2.2966750351035947,1.5985125492219856,1.2807166531582506,1.871025281351629
hsa-miR-221-5p,5.864455274835298,6.223420708661624,6.377232048425398,5.992443859611829,5.853661319958289,6.296948163231174,5.892644487981644,6.439145585130636,6.473873584614089,6.636888093662548,6.469256270909155,6.49017811609299,7.379382012489933,7.0570647086782365,6.525335461844898,6.463789679256659,5.876944024864409,7.59483590184697,5.735093446562058,6.105333901495233,5.900419565023721,6.794334728891197,6.328193420213182,6.275448561514418,6.417676034752646,6.239024051710186,6.239813258833951,6.339923071734714,6.530098270454838,6.515536128433444,6.561290255340393,5.654106395986783,8.08628443528897,6.4098587737420205,6.122407059299509,7.840681202976838,7.146022416735487,5.250441843966432,7.337611245852784,5.715859038384864,5.9828794136405135,5.960415822653209,6.95580239735805,6.691137107836615,6.282964609788561,5.83119114174013,6.374081153349893,6.400726906320195,6.2041221462947345,7.434474023839177,6.892234950318254,6.846407111058805,6.307264943413264,6.247132615688079,6.595930362267299,6.046818761542409,5.976672546525348,7.813474741719466,6.936812753754985,6.448953215499717,6.728989455354922,6.67894150316396,6.920489843015199,5.282209257176575,6.767317458707096,6.385726999132805
hsa-miR-3945,1.5143534575113367,2.1706087527898497,1.4347531370714555,1.6408940988108751,1.9240051143406436,2.175841539885592,3.5345142622613315,2.3655728756761474,2.781743940488526,0.0,2.398106548784718,1.8061452598055188,1.4479486148030756,0.0,2.059754515187363,0.9207319168930812,0.0,1.6036737533416137,1.864956831812292,1.9663393349917797,1.7876511688580279,2.078667475048775,2.260307062998551,0.9547211278656094,2.080563029776879,0.8859045143533134,1.523441023212176,2.2784730394863066,1.6451608356515277,0.9122398621154482,0.9825975735982992,3.277914656178228,0.0,3.732464862638194,1.463559452797227,1.1728637592677669,0.0,3.0244945786957484,1.4026613027926862,2.2215905391004975,1.9085067885544056,2.6821791396619874,3.297586479479714,0.0,1.535049245809569,1.2481702455837704,1.2611022176224358,0.889044883314933,1.164935711682519,0.0,2.87165699895333,1.6157326408819008,1.8642605347162384,1.4705621750490887,2.755352030045338,2.3476338778534203,0.919310777660946,1.5488700937022972,2.5588376918029745,1.0569847764609357,0.0,1.5547743545852937,1.9763382729318095,1.4416224776783026,1.0862771609293642,3.200891478587515
hsa-miR-5190,1.1298058982356944,0.0,0.0,1.9631499480665178,1.7350710706630204,1.2805926810602326,0.0,1.887455919903366,1.6493991142851014,1.144240215974433,1.7826743330421402,0.0,1.2769267546207115,1.1239669522926914,1.4418153523369601,1.0596659141704619,1.084161832827874,1.477297603856241,1.4135077480110458,2.547512817898743,2.394965649270906,2.6907043998814735,2.3369626271101716,1.1503428835700755,1.4898740925713503,0.0,1.4149216055049372,2.7251723277474564,1.3652268666726417,1.1601141686456777,1.1611086054194777,2.578011054591078,0.0,3.1470939324380462,0.0,0.6800562231027918,1.6116684366625598,1.7234509510289018,0.0,1.955653136549876,2.6399235468422373,1.6247750992899663,2.8549614189971653,1.084676456698291,1.6184863637718854,1.667990226644668,1.6081573686687707,1.2594830783994355,0.0,0.0,1.8186956561654373,2.52324714520277,2.7773071736565553,1.384199856321143,0.0,2.522123548302017,1.1146538917301765,2.0737511074457102,2.9774088778639536,1.4127428264922548,1.1651815226214899,1.2535042812373778,0.0,1.7400022331489293,2.193453496786795,2.1118344469364647
hsa-miR-6765-3p,2.1428519901257896,2.561445050117942,2.014966732668638,2.9005820722458315,2.1826978806926607,2.51802503135679,2.4012588081820483,5.300875849848415,1.8408636189037024,2.485202281304184,3.654551297075875,2.613292709312081,2.0885078302413986,1.0345001557366527,2.9997380317192834,0.871279351757021,1.6961214934091964,2.6381557772555353,3.9252001582743614,3.2653716131482797,2.497455591762567,4.472819810473034,3.8930242042543646,1.267420387203281,2.4650893990952674,1.3846319557433642,2.3978808225483434,3.243914580489976,2.518158680998483,2.9994449967177172,0.7230604868281082,3.1682189101677434,1.740871249505832,2.85731496467231,2.6493024403742242,1.4888268460243088,1.955487961431731,3.064746948344562,3.3446590869306587,2.864189897776913,3.9504280506822784,3.615096157179228,3.9586537298328843,1.3314251794035306,2.779573573088166,3.117581114158853,2.657135509537268,1.2120397704499033,2.958993376119033,2.794058815753867,4.554332753224283,4.34374056324108,2.979856460300838,1.737640747015588,3.5714393563632982,4.1039974202705976,2.9224366491999714,2.1352772137754394,3.301453037730332,2.140117217669957,1.9822941534719318,4.397178422661324,5.261961471240328,3.137698519360023,2.893980248405776,5.23909076397505
hsa-miR-3684,0.0,1.549015204618756,1.2254930688667405,1.0806901327072802,1.2042765888050828,1.4642742260023205,1.5377409031951776,2.244343747555465,1.109399120336527,0.0,1.5448022861929485,0.0,0.0,0.0,1.369928064370999,1.0148249241782061,0.9108191092983589,1.33877910507633,1.245021983041874,1.3870417674378632,1.349909928879316,0.0,1.8006268718070222,1.0229184627452028,0.0,0.9506290004604692,1.1014390110014127,1.5214515423918407,1.4508998746669244,1.64002679372667,0.0,3.1394403095334664,0.9537850860518639,2.4943168019147706,1.6768764288960318,1.1728637592677669,1.4031807162330627,0.0,1.1963720086277176,1.2865603287969782,2.010645106994017,1.917847151006193,0.0,0.0,1.025215644649202,1.5599727793867344,1.3160918828565185,0.0,1.0903806053495193,2.149423951484771,0.0,1.3496505858579606,1.5044104502154603,0.9753828435726037,0.0,2.0385467294224795,0.8107327324082467,1.3556054500855388,1.639510583578329,0.8728006270295618,0.9500657704368259,0.0,2.0463488712601907,0.0,1.5049012596731575,1.7809108881185636
hsa-miR-5572,1.5143534575113367,3.361860009437157,1.9708698782869205,2.419184415069229,2.0910371416922664,2.175841539885592,2.2289196306102093,4.785700368065938,1.4755300515830443,2.28479550431513,2.490511356399575,1.4583539688392642,1.6944310143971777,0.9875963399583721,1.6381985399418681,1.2650793519261818,0.8480789880445223,1.6036737533416137,2.606298834897904,2.8785250761425356,3.534133141143153,3.8221884540111137,2.7270579942401123,1.8956106491538136,2.654606236526671,1.1838893345336516,3.2060350467045,2.3108312250630165,1.9980943253626282,1.269717895614357,1.7687204663744531,1.8013985927085316,1.3745172058979889,4.045782103651018,2.0272564190912967,0.8096224913792945,1.2864290101075877,1.911769959341549,2.4801108929126254,3.057995550991105,3.2947605122851833,3.9099524418933314,5.2633743477251045,0.0,1.8432438002734997,2.7007944667270523,2.4997717926421976,0.9481519939340096,1.7534052624046257,2.6931342650326786,3.569098673986071,3.474681654755409,3.9511271841700695,1.9020587181906432,0.0,2.0385467294224795,2.101188618301834,1.9422195350324025,2.9529818613359917,1.8047321407282775,0.9500657704368259,2.8258818447067067,4.590250043216534,3.373150857656637,1.909611335628262,4.762149842283539
hsa-miR-15a-3p,2.068167705528641,1.858617601612088,2.2545104801277596,3.044010994548946,3.286420707830404,3.9348821705825805,3.458490176047856,4.237285452315536,3.053375098483269,1.6683617640101864,3.722812318713276,3.1684194896395645,2.504951300762811,2.2232413136480824,3.828307278976861,0.9207319168930812,3.091016432781406,3.84619271477425,2.6293024564111143,4.153833826191838,2.794454981107538,3.8596423729244287,3.123101769791248,1.966591165130395,1.941916035665377,2.4126207089143676,3.2852358043757572,3.2100019758827405,3.2010182856972667,4.17872441026518,1.3932514679668497,2.068927087501636,2.7474693990193426,2.8166301775532614,4.033990816540315,3.9021717637489908,3.0529339739444348,3.6183611870116184,3.904296389554161,3.6456624354268015,3.004181084653584,3.0878340067310432,0.0,2.270303577786695,2.83295268377141,3.136508247136345,1.6937035281136197,1.6638451528322662,2.87264979299548,3.2617211429067217,3.4406496426626223,4.429179786325655,2.2939031172529343,2.131447936805115,4.387305555155233,2.6404026311019013,2.5357622445003423,3.628990132736335,3.4131107367470883,2.871297333618509,2.651019721324722,3.1295321153590754,4.624984531299266,1.5221991468257527,2.989820902353455,3.4839718599217346
hsa-miR-3122,2.732137102752674,2.8686551272960195,1.4347531370714555,2.2264028154531963,1.9240051143406436,2.4324558913387304,2.3003441001269986,4.104247148223698,1.6493991142851014,1.4933631969087948,3.101548855849402,1.8061452598055188,1.7390491757067996,0.0,1.8643194102996705,1.3396998105220383,0.8480789880445223,2.108905394486977,2.535001788294114,2.520688932923736,2.8471648018473585,3.311571027444856,3.2671827715389425,0.0,2.498455246141287,1.0125739665518716,2.183077221211054,2.676334783884115,1.1769193044422792,2.371457028784856,1.202486709039037,3.520415054878292,1.0219363407754516,3.618741133113751,1.725617674665554,0.9660515114078395,1.091414033350827,1.820681001864819,2.060170639369339,2.410984799638009,3.7582632113783827,3.6790857416095792,3.7516440021124837,0.7868372921406351,2.2618215688173073,2.48147085007553,1.88770326369817,0.0,2.631055226464135,0.0,3.47384987080638,2.887619426536654,1.5616463214575902,1.805672492650391,3.0696423634721266,1.8550042811701026,1.3266548180950979,1.4064024644016242,4.131600551004387,1.1135004863322844,1.061629342589417,2.2856257707003858,2.0463488712601907,2.583220904793802,3.14775930005163,4.2434398407314715
hsa-miR-4660,4.279362903319519,4.168750024990535,2.920312203127086,4.884852767169405,4.342254621104813,4.1377401275841335,4.8136980881969595,6.496682990194168,2.4230676857557776,4.313291762317928,5.354797528224712,4.227215266026132,2.698123264871762,1.907682910636563,4.0166324827037565,3.3303198585460123,2.8239079542350867,4.626746481528283,5.099161016093296,4.93621410237489,6.095499391946532,5.625344477868136,6.0887420828624625,3.056236435429728,5.154721952635828,2.9445943140292887,4.751365508887443,4.482144847290467,4.590414356550319,4.7605491881613204,2.969406596835469,4.721833102298127,2.15921159560845,4.443275832895309,3.155499590199478,2.3965976215615292,4.0008265601361925,3.1420314732303187,3.6847604997222105,4.0507030325392055,5.207203871415434,5.011634860945301,4.860803275260552,2.4021200135341125,4.959256208693165,4.917777446912598,5.490321673859925,2.6829098497145454,4.913415672837339,3.7875155734135157,4.5229536723249835,6.246932296944512,6.127029970066455,4.356445617304831,2.755352030045338,4.8729284227319605,3.925128851295049,3.306805653087039,4.8195846836592215,3.8210147988756535,3.182214445431922,5.42893397792721,4.9783457754857245,5.68357531146019,4.06398260853199,5.7591155879075755
hsa-miR-937-3p,1.0799922036950322,0.0,0.0,2.2603755477358773,1.6941226939597922,1.8634902745036355,1.8548607026908646,2.7240658541416947,1.0485952588828025,1.8728891532991525,1.501044345394631,1.246947128251047,0.0,0.939116231878681,1.6981371663649056,0.766978538557116,0.9108191092983589,1.9750049578938045,2.012233343740643,1.6571329013303258,2.034893306906167,2.238846378660628,2.3738152398722434,1.3225788401578078,1.8414812848817996,0.8859045143533134,1.297570547995199,1.907341690396475,1.6083450625754205,1.7194503608426701,1.4285541025557933,2.620281580156129,1.1492802840091183,3.4157908506599517,1.4049097065630087,1.2661199445294018,1.091414033350827,2.7060682906481253,1.7434770773038613,2.5783763135702333,2.76209937636097,4.061691632894136,4.479125464366771,0.730620669876909,1.4000828263571996,1.8624246558478614,1.4201565155042057,0.0,0.0,1.523289886613259,0.0,2.2995015934525354,2.0754992419485885,1.51187897499072,1.6108643377956091,2.1490986377798116,1.1146538917301765,1.6365879729145163,2.5588376918029745,0.9981645538462183,0.8908725989486038,1.8038705589251751,1.9027561716819348,1.7400022331489293,1.9482990920697216,3.0547256011850634
hsa-miR-718,6.0359192383653735,6.474169029856521,5.594818666644651,6.790780949409907,6.182667999641725,6.50686634750262,6.532954131087309,7.422099696016944,5.4942950902355605,6.012134875457849,7.132273049619957,5.47812443108358,4.71212065281172,3.4367995853548576,4.857691923964698,6.22631774688124,4.59233502279676,5.270418910757813,5.724450469901101,6.99968310667114,7.582340876451377,6.466375493519773,6.410310003961587,5.346462996219095,7.329183450676342,4.302983915968925,6.345222092871903,6.442058298629725,5.6329891829572425,4.782290617379806,4.998753742856258,5.416915039992959,4.464754894866116,6.66032348563646,5.118082009293639,3.705319292533629,4.722041080836265,4.544229458172005,6.009148401174213,5.690493386617431,6.206500189938802,6.547310608635469,6.36758965806661,2.937243335341832,6.140271573662032,5.439894202837453,6.457466321680791,5.388657395531736,6.9526604338743025,5.794818285747561,6.767249920653598,7.607915862260518,8.397896035657816,4.963131446823805,4.036293048642302,7.443640258819113,4.945856310055976,6.5614939272621084,7.777655268238945,6.421235693494119,4.886556443398598,6.544207649849793,6.939012580684089,6.656142024783886,6.0498673317177465,7.752396704068154
hsa-miR-4664-5p,5.633598120650943,4.48304265604159,4.191951656173809,5.759895386610644,4.708891104770406,5.685614393515974,6.583937671622455,6.191098377956058,3.631976258712754,4.250463270581267,7.123281310752595,5.260445197728364,4.2396987530640535,3.200167660620753,5.972658071455747,3.461424221428081,4.313421239560303,5.241549261893874,6.449921795665044,5.922739870407169,6.44881239369156,6.702843138663715,5.651974357787363,3.701440743169887,5.597302533362038,3.2318065614145475,5.353701056834998,6.532301808325113,5.4783588353374215,5.836726451699187,2.9452339156826133,5.504154802644768,3.668101839452896,5.001431337292194,5.475977178993603,3.7651169982091512,4.293315892358715,4.8276574106515096,5.256343862732721,5.075316228052338,6.881614839224349,6.956874089584151,6.472607206550614,2.998040186717883,4.627886383474537,5.033370491576761,5.566003995573104,2.6829098497145454,5.9272566678440395,4.573247515754685,6.0324169695926635,6.896020325609522,4.958021427579369,3.9758121126809045,6.35651891409095,7.083629403542124,4.3162259488807075,5.987627923968791,5.43669569379219,5.436588540621737,4.960391093246194,5.939016114158654,5.946151537393273,5.661509202318225,5.199276149578596,6.481815383496593
hsa-miR-1229-3p,1.0799922036950322,1.858617601612088,1.3683160819530769,1.3567447935882786,1.3164549404355232,1.2805926810602326,1.5956742143445386,3.1857819520837785,1.0485952588828025,2.009254863802189,1.5448022861929485,0.0,1.0119158991114447,0.8889501873968411,1.2144236703105573,1.3028719763343737,0.8480789880445223,0.0,1.4655636936305758,2.253780448924249,2.034893306906167,1.7467957320922178,2.0935760317498464,1.4764280361451378,1.788514135425672,1.1838893345336516,1.672298085561766,1.5757210467334273,0.0,1.2341005612478124,1.029338409817234,2.345808592089465,1.321418159267908,4.16401522731188,1.7727658785390488,0.7677134585083807,1.458194578483003,2.227619680386863,1.5831099725203628,1.5018399993137936,1.249203605672129,2.205443862666438,2.747445710648854,0.8409452650704907,1.1426143942711238,1.8624246558478614,1.4201565155042057,0.9481519939340096,1.7534052624046257,1.6721390452628522,2.0996007393436864,3.003581467768232,2.3272930301671284,1.2923366967622236,0.0,2.677768006743142,1.203226224129201,1.5933956018837137,1.8124063980643876,0.0,0.8908725989486038,0.0,2.2966750351035947,0.0,1.6988890169754736,2.3808348188787383
hsa-miR-6804-3p,0.919316988109427,1.4599910756590242,1.1484037943972083,1.4182284919436159,1.3164549404355232,1.4642742260023205,1.3485205369133813,0.0,1.1677436427934662,1.2941686355228998,1.8539815777050819,1.1689842406906246,1.3931634245954883,1.0799269633284687,1.369928064370999,1.1453715888392153,1.0286633040997641,0.0,0.9845745902037389,0.0,1.1958526167129617,1.6924793510743916,0.0,1.8956106491538136,0.0,1.2877493530899695,0.0,1.4650605313390153,0.0,0.9996828814117276,1.4285541025557933,1.9413551730047807,1.4257310967596524,2.8166301775532614,1.2131355164125777,0.6341459191215819,0.0,2.296848313577246,1.2684626806405217,2.0947408371533407,2.4710405790679766,1.8076553967132039,2.747445710648854,1.0391134768578993,0.0,1.3161551636186297,0.0,1.4350414333733799,0.0,0.0,1.8186956561654373,1.227763714864973,1.4448097233558226,1.2923366967622236,0.0,1.398325825293987,0.9706816406693307,1.1323865270751887,1.2954149612943293,0.0,1.4375445184131745,0.0,1.8252184953497415,0.0,0.0,1.7809108881185636
hsa-miR-6747-5p,2.5791745475230465,2.518001235440138,1.8784142413207854,1.7405390320914138,1.5176118924100697,1.8192252984722352,2.3683986897519724,3.0476695874695183,2.009869728279252,1.5540854257120842,2.639215835423082,1.5224575221001848,1.5007292697997785,0.7270512121035156,2.0133212909495364,0.0,1.1376042594722289,3.1121761442754896,1.7852677972196465,1.8845447932201116,2.6828805429850995,4.178945307155318,3.123101769791248,1.0229184627452028,2.6839061341848818,1.3370037572613842,2.0073552226931275,2.3424795419074824,1.1257345739543965,1.197581597752725,0.0,2.777970133940486,1.1492802840091183,3.4952798109394365,2.065626316345736,1.4888268460243088,1.562302552389874,2.227619680386863,1.5254323051497545,2.915136222805161,2.6714511064686874,2.5853130484023406,2.9550173276149594,0.9920644749109688,1.3521344098285182,2.2227218336303314,1.3690622959820795,0.0,2.0572928042999585,1.6721390452628522,2.5366697205145967,2.1055021147787145,2.391840279720006,1.9328076839921886,3.1718403184421535,2.0385467294224795,1.2866738828817887,1.1323865270751887,3.262227159954432,0.9981645538462183,1.3077808443081809,2.440802025699465,0.0,2.3820148706799826,1.8289770421387488,2.554063616549642
hsa-miR-624-5p,2.1183843036557777,2.22565742744527,1.6735713764740143,2.811729345265767,2.4271885308362506,2.9666296714548737,2.892188629217705,3.8784104197037137,2.623981087249723,2.604841643119523,3.241085496117736,2.246590459301017,2.9466329023984037,2.33986847170135,3.1787038062235515,1.6346427203147995,1.9561937343489249,3.2147616147592712,3.0084249001208736,3.5569757456932054,2.9471366943122295,4.346603268453467,4.116051506584857,1.5242692740033936,2.498455246141287,1.7903450959765792,3.3748718710831467,2.6512817260113635,2.9738559447185917,4.1598658437676495,1.6540890663900305,3.3550378313270977,1.894196389186941,3.1470939324380462,3.354574544445145,3.6371281472918575,2.665786500436566,2.362906521485445,3.240968111904643,2.864189897776913,3.772871186116574,2.6821791396619874,0.0,2.4376708886479492,3.267115736636277,3.262470390840574,2.7990102307425246,1.3931137631508321,3.0795305948150546,2.794058815753867,2.472414512634887,3.6861490348679884,2.7773071736565553,1.7720575959155598,2.6647795869324056,3.560385299063256,2.4296168169293293,2.7009970115171362,3.0250561034443924,3.1260300579594693,1.63083022356569,2.440802025699465,3.234726376679233,2.5451621829011066,3.0082480303679726,4.418015899242542
hsa-miR-943,0.8013102487762448,1.6328637590738455,1.2986712419756363,1.2253101767308054,1.6085650783390697,1.677647075125328,2.1146806521449975,2.894922006089202,1.6078565802066906,1.2211511662589414,1.7076585320697035,2.127976537882027,1.3931634245954883,0.7270512121035156,1.2144236703105573,0.0,0.0,1.5418690121421723,1.3595029589239338,1.7524404732779295,1.8406056408885458,2.0356810093775786,1.5008562258683644,1.088037043486868,1.6763628002772641,0.0,1.4149216055049372,2.1768018067145696,1.1257345739543965,1.3384184123829497,0.9825975735982992,2.850789245523417,0.9537850860518639,3.688045219824536,1.279933086624429,0.9660515114078395,0.0,2.7060682906481253,1.6919769345677125,2.1382751625531715,3.1229657527236125,2.8304364994815545,3.1364460222775885,0.0,1.4914484509355246,1.6149922021147216,1.017431017922464,1.3499310231582728,1.0903806053495193,1.7411745732551274,2.82095314442986,1.4069379895261989,1.7208733254860826,0.9150613900806579,0.0,2.0948813563485706,0.0,1.5488700937022972,1.7570451691200177,0.0,0.0,1.859960375304783,0.0,0.0,2.193453496786795,3.6201381606470524
