TE,N58,N60,N70,N82,N83,N84,N85,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
LTR28C,5.716013314399392,5.837121902090259,5.7522054429604665,6.140880675221491,6.265478237335495,5.928201915312162,5.830557541556047,5.614076843192991,6.109482348264772,6.3208373345807205,5.750234370968881,6.384425391938349,6.5700617911341235,6.095329988968706,6.059829849778396,5.242565471954975,5.58143514580792,6.020582943729001,5.513327603884873,6.061825071750408,5.7654117037060315,5.635852117289407,5.666191898907573,6.281457306570516,5.476905475000976,6.354813106576455,5.435227811538965,5.938497506768203,5.49993013225619,5.4232953498877094,5.543622811786679,5.320332052797755,6.460740754197716,7.002113409507057,5.803209982374817,6.009549179365243,5.293062073502652,6.222010557930453,6.035673550755086,5.1251245032271875,6.176584234846018,5.79350566570832,7.228068739926322,6.517171159066959,5.171799972447484,5.585066937726555,6.410563862149786,6.539140344989775,5.328887344845171,6.514858335460352,5.398600160671511,5.5123107998646,5.754474895653543,5.779496374022292,5.214351258884742,6.268702243321212,5.243198896646683,6.465770196626737,5.997514533115158,6.1814158158169406,5.958854749659695,5.547630589816781,6.149066415859548,5.894787687331123,5.691464820393905,5.9728844441674225
AluYk11,12.771483258558497,13.061392147600763,12.423147346451408,12.702767132706693,12.83332986453833,12.43397833693631,12.68564211315773,12.61184786154609,12.86472522782019,12.714100394099566,12.979811910193012,12.870103434148188,13.071665861008121,12.821877261402696,12.538377591440247,11.914628546224055,12.13379722605763,12.23759502277415,12.684665760537017,12.36135609306634,12.158885394478032,12.44762711693217,12.617746096060198,12.6950761877717,12.717292765494786,12.89575056547024,12.66550114224519,12.489635028256775,12.121461172505251,11.886937483175455,12.561414426350895,12.247448246918093,13.00694162862524,12.971200923464018,12.324922953791617,12.37771716808111,12.92587951948775,13.106309410161735,12.42650978688925,12.218762135616414,12.671028409390576,12.522688273949575,12.724317526393717,12.700130773484442,12.486423790002034,12.880277449923964,13.025779629959315,12.646123199504041,12.696309603652141,12.847286312615678,13.209452810336577,12.443465597620282,12.309288828594942,12.503721154183186,13.30227162120755,12.404283485505971,12.439899845909656,12.924031329727075,12.640647740077863,12.856349838213799,12.476507667050521,12.69227787195359,12.84169546002175,12.571725132746586,12.681628100578639,12.566912399093816
MER83C,4.048302096591724,4.4095902174722434,4.014291256032404,4.576537125296766,4.571206449964257,4.48852183820219,4.470984302991116,3.95731832689081,4.949525647356408,4.550203240341864,4.377731832002603,4.344216035946681,5.162398893779906,4.083406672332826,4.264978955627981,4.47027728430578,4.814506349275325,3.6579014304000728,3.9517392287697257,3.804303641600993,4.070414770329661,3.86914795245672,3.819514242391254,4.96507639695037,3.454238042529723,4.498050336779024,3.953621936840705,4.481922576693387,3.902543826407018,3.75850261304277,3.977160130123024,3.809465772991686,4.409993265370243,5.004523077579916,4.383820453130966,4.865702393085185,3.676080358630995,4.574884949741611,4.403070193132129,2.916581551401152,4.542757623461319,4.554683335879622,4.734153435629546,4.60302353765519,3.8806883092151416,3.6211833532380457,4.1146939000782785,4.872854467926998,3.6917402793214533,4.959484795245044,4.586499979428428,4.462510558496108,4.487523369034716,3.8967354583843945,2.663253114333347,4.0120614294280506,3.982372673938605,4.828727712530182,3.937297134724229,4.190995037069151,4.5040688894046745,4.1516420580165345,4.150895783441847,3.7784649288548313,3.912853977192332,3.6758967495306187
PABL_A,7.502925775231374,7.57960702504702,7.246251622838346,7.387553301116665,7.604607686788059,7.2791340210234345,7.481602267087979,7.55778302279673,8.236517654652486,8.2057059758997,7.754476481388411,7.943129552640231,8.564692269002341,7.867530120645905,7.733754889718874,7.294237067036856,7.524644514819862,7.509799909679939,7.164225525303027,7.785837058124404,7.367808367422782,7.24156351631485,7.359874786419325,8.369952462731764,7.205082951984652,8.106139798904952,7.381866728512862,7.8732111924496655,7.025890941308611,6.986614313747581,7.263957979132791,7.013865396939728,7.941255072184067,8.614985458704965,7.338365806814284,7.732464144089889,7.287134772414209,7.78250747660647,7.611317777390734,6.529380717203262,7.8838910946089715,7.555056580901526,9.079082779537227,8.018003621640242,7.443380626732685,7.371278385410102,8.439184925222234,8.220917525531277,7.527826062084975,8.27720553984228,7.291046982194101,8.094805994869818,7.736822535132769,7.652501468284485,7.179312091303263,8.281846533087636,7.109816653472374,8.320277253492426,7.945883050059428,8.14181673282352,8.054443871023972,7.791890049210762,8.139363573451178,7.698779547022534,7.332985709688249,7.712890187102214
L1MCA_5,7.53861130183528,8.006537068573301,7.4206087752886045,7.722156745434653,8.199145953798396,7.6810561990500075,7.3972267215379945,7.846299163646176,8.543210308751163,8.42246568647045,7.8775085587206,8.202565242855488,8.660865504839778,7.9098682415168104,8.10649935567339,7.407578671542383,7.734242375068913,7.859366741039151,7.334335984836042,7.823607152378832,7.373282238783417,7.578085335150332,7.88882836226297,8.594831787658807,7.282521385534997,8.308755259134148,7.201925922275163,8.147495559063598,7.435547258782339,7.39382457852402,7.150959900084307,7.235267792086461,8.182180585483607,8.764333980874431,7.685256556575417,8.141788581197423,7.184482999566148,8.014955334644174,8.073925181190658,6.712762813318028,8.278431466441011,7.478795813752056,8.624976127947642,8.397986181480986,7.516420903456708,7.14771150616086,8.318952398949111,8.636582935404286,7.82896069529137,8.663500801919788,7.7288564850918995,8.407344188015793,7.94299432211522,7.673496054216437,7.205469962202762,8.792717820605006,7.2910879256328345,8.542836142045758,8.31740741835764,8.646470167791188,8.407575202310403,7.9066218599154325,8.34063961316093,7.709374998287411,7.373201663782024,7.856813794945489
ERVL-E,4.506478186805052,5.234810091075726,4.1191454332083115,4.685596947124534,4.321829379784302,4.491401604222908,4.138415074417016,4.247222038088743,5.023478638760192,5.091409551526375,4.518854953698548,4.9459142703718255,5.13844134273489,4.4861952000967555,4.885026333112817,4.103929723352989,4.158288951690195,4.5555572484350195,4.377575615802633,4.863506145617995,4.4559321088758175,4.173833112018298,4.223341242487839,5.523268671106325,4.2308792283420775,4.910929810417273,3.9698682428145533,4.960336156690787,3.9817133601212085,4.000465478641921,4.08377181345683,3.927940059635068,4.608046361240891,5.727257380008093,4.178453694750415,4.965689652380462,4.230653158561611,4.863666986679631,4.4934095794830595,3.7724502082631064,4.792505677479789,4.08044099684854,5.27013787249898,5.06779843114297,4.366415019079662,4.106504982120266,4.735198345191894,4.925173296253457,4.3566823196497335,5.2756164345029095,4.255413578715329,4.78276299799592,4.9195396818068975,4.300101216802667,3.2055326403021325,4.915450630094734,4.208507955147365,4.977828838991407,4.638870857607536,5.356849113629311,4.713881814193634,4.44409815971551,4.7547123349810025,4.590877966719172,4.254052641668021,4.855780054329986
MST_I,10.458904849454667,10.889270109593541,10.305549491190792,10.803680872892977,10.996627056534441,10.77108048791382,10.655399487453272,10.427919008421073,11.158634710852478,11.164491343595456,10.717486366812953,11.165265663039541,11.410656927940334,10.77328868523587,11.006154603981846,10.241669179076764,10.46480796017412,10.538221011219257,10.400795182444904,10.669256448238356,10.44618607974744,10.336348214155088,10.679553986494716,11.282412515594824,10.347469674821099,11.154924122518269,10.322094057733398,11.045663759325063,10.267289917994342,10.196914582292552,10.184904077175798,10.05857668138378,11.17793034034937,11.93738671904948,10.50243066892917,10.898365334950123,10.351035580103932,11.00924093439702,10.882184719718552,9.792491369012067,11.01073352795893,10.556683461176082,12.051100985309859,11.102311951045527,10.43496671149062,10.371705320049276,11.325541933340396,11.297165026457561,10.52810710831101,11.351847604103243,10.589291887221453,10.758484984954066,10.712350542681653,10.451966426997622,10.303570291764512,11.337654223909384,10.247358100983963,11.281604393734888,10.930602369127218,11.226593263226494,10.979483045013914,10.587829844861199,11.089188219420848,10.447664118047177,10.396825633228742,10.478284166541759
L1PA2,10.587593662324473,11.021311844737825,10.501988449933142,10.859883349211703,11.079661577543265,10.619459804612179,10.66390018692555,10.637969339277292,11.199301499174954,11.093403277999453,10.919719674518623,11.197740858840124,11.452496756789653,10.863004396331366,10.99908164707814,10.272122727959752,10.431482845599087,10.557263577092778,10.705312689091647,10.645470516373512,10.346599245236012,10.456540823533015,10.749751514876134,11.238014872756194,10.630127245598784,11.188511937580902,10.520697953914112,10.981125926450412,10.301903133633651,9.865755624234144,10.220196240833348,10.381128882611067,11.499553404852408,12.07944731259375,10.190922311371597,10.95504666027862,10.781764997884583,11.339218079073355,10.830085757745431,9.842735932742533,11.25376533617818,10.231885093613277,11.851415135386516,10.839661598927998,10.524371729298778,10.454543728466424,11.327482500284507,11.104407014313727,10.692304424477634,11.371346876301665,10.715488743331607,11.008158150240034,10.716900262475763,10.499342207438882,10.934623770116396,11.21323669098018,10.41378359820003,11.18481327997427,10.999465281893876,11.269305421590518,11.049255722081647,10.819561594997325,11.173245213207434,10.706599732299138,10.461182427630241,10.78067095354497
LTR41,2.4285836286569427,2.9259248575657986,2.687866829521712,3.340380592501109,2.9605242923546804,3.270263979225264,3.3574654616491673,3.166742158721738,3.750751423438826,2.884038197117976,3.0599823169050393,3.6392868488362904,3.8921622440730164,2.7134588686967254,3.074728305205644,2.1976105551102303,2.921316297406411,3.4429839152243527,2.2291252058690527,2.7688253139933163,3.3665215077138084,2.8940811518575638,3.5341227184327133,3.274974568645686,2.8777136678770585,2.645674927289656,2.8842017367349397,3.793358237114854,2.981146296799063,2.951424326734817,2.4098500739472475,3.0411450155001476,2.7590074735446346,3.66057498004341,2.966201398824178,2.7179275824386733,3.3556324548301064,3.0990789992711516,3.21146444043725,1.99785868686238,3.225577281338155,3.4582004143957827,3.016022851610493,3.4434166273672115,2.714192568434212,3.0285363713096896,3.6345972254798617,3.2190277791309425,2.9429459665398157,2.8568110830856486,2.999312127467219,3.4531168355677564,3.519900155014938,3.2744155327991513,1.7134541369740475,3.1652497242041067,2.3919113587907788,2.7334483689659272,2.946183611726055,3.552569464354605,3.3001163496443393,2.809934326760331,2.9068505306636716,2.6859888544008093,3.0808606507757483,2.7346735364141854
L1PB2c,12.84301186981608,13.213987125445655,12.62427931119311,13.224997708900306,13.465384364382226,13.038434236242406,12.919545900772771,12.92536320838636,13.6453384541793,13.578263386476593,13.159274733352659,13.578619135732684,13.837180300939787,13.051345507102711,13.465736494239104,12.695159920843857,12.830373063000675,13.087996683694898,12.831619093709167,13.095314926318158,12.761717671076427,12.626127793072996,13.206087329990277,13.696025491421937,12.691777094687101,13.63188846975668,12.644887041266191,13.50038179052652,12.882307525123993,12.583968651602143,12.374965183981752,12.547534796330945,13.73489934846853,14.331391347851824,12.793683970417584,13.25004889118815,12.582801924965356,13.374375019739688,13.336456734883,11.916316874440907,13.754742177902244,12.74371122617316,13.999559057514846,13.464776093640038,12.901122523433978,12.553603047436951,13.732106644896238,13.664924431188089,13.130531400953151,13.793564277015665,12.814263635420783,13.542016628631446,13.182313093472239,12.888595875023816,12.955131685151889,14.07544481571089,12.59291924211483,13.729777567739006,13.449643727412088,13.716181168247022,13.523711092757106,13.095052929121024,13.568163118096097,13.02590728650878,12.647838012524042,13.018265363618392
LTR28,5.566547466246466,6.098924810324842,5.524265617040818,6.454678732489318,6.721308737270414,6.526759374699038,5.957787175811849,5.730037131355369,6.721077378116975,6.1031436677634145,6.098004056497483,6.280688683287209,6.1899159228645,6.109231069376917,6.291921033790534,5.7459043672773,5.619097523125229,5.964399459992784,5.809058241245741,5.6094355166729075,5.5656110080114445,5.572855643296397,5.652487577168424,6.5574816385773085,5.5743479789021295,5.7773603538314005,5.353399459545217,6.352675374408971,5.323548948751246,5.452158788681465,5.806166659114031,5.169835393922648,5.970016215766261,6.719038268079165,6.323465174623497,5.884755390149491,5.492807561919697,6.228796711125831,6.165337542865515,4.885670872868039,5.871120306288886,5.5323608142958935,6.398569870913432,6.222079772641765,5.589231540575215,5.232689326753126,6.289880741802522,6.628215812256717,5.736508530616279,6.851466886122774,5.962842279408408,5.672271141613059,5.718746436071907,5.399181579441505,4.838674255904722,5.320493369433868,5.837071797889966,6.5843375467224226,5.732327337207294,6.183097026060035,5.881360521651722,5.835236738304825,6.195528634332309,5.769505563104083,5.686963544794526,5.786493365188203
L1PA12,8.658936833228351,8.985717337538475,8.553632949543216,8.886154853301363,9.064199604300974,8.71950054032303,8.65687193933893,8.765752480619389,9.469368436765873,9.35204390295634,8.951099114648992,9.38822601327455,9.66714338579739,8.910995846494583,9.25485713455763,8.382292714377156,8.621288523830357,8.921150571194026,8.358164754922647,8.931254539552425,8.708515813909257,8.487281654478585,9.101594254836646,9.472018257584956,8.472218948787068,9.265729892240389,8.512332580001695,9.251420308328216,8.386694164432942,8.358941706400014,8.220980824309752,8.566318109236637,9.633863946189225,10.378619468435215,8.749445878872752,9.076989249427616,8.556858162344371,9.216439396185358,9.138465066534724,7.745589982620365,9.353896678831797,8.869363229610737,10.045903473547058,9.298878179410405,8.490989226164531,8.573919751737213,9.36469219024248,9.454990948416512,8.824390345765089,9.476497829129821,8.643754836715905,9.133383493942691,8.8783400447637,8.808165749424168,8.634618898301106,9.603460483590775,8.497521241911027,9.566330441720794,9.058333506814577,9.365556211613317,9.168561079863766,8.812625223349047,9.2850766605951,8.974468295673331,8.444440983407207,8.970303178628882
HERV9,10.239647014604346,10.702505260636618,9.99412127940494,10.581648787558597,10.595107606498802,10.328046358355245,10.549272558666102,10.287304492398876,10.99390240654904,11.054454075853235,10.51951577002759,10.85579347685867,11.336449480762282,10.591644047055079,10.868772946919986,9.959171320616885,10.155549971031107,10.25335972463976,10.307018308378362,10.55082020581847,10.35739785413998,10.143722091543438,10.553619347466851,10.848614088643993,10.224947355803192,10.954905059627478,10.226537085561459,10.640233116712812,10.175248897030672,9.908316870826312,10.246335957328174,10.033909840007208,11.01220744794507,11.620048778459756,10.176873716027284,10.477251618939379,10.271988372889398,10.865860752834338,10.473010218001903,9.363470754440334,10.730499266503921,10.562206912185601,11.787981899461533,10.74576457654023,10.227227727028147,10.265631509248578,11.253096999842715,10.900215633584658,10.443560493307507,11.039610924747164,10.49137474489314,10.48762356638171,10.492663385964379,10.227634487178571,9.774545165344737,10.904647154211839,9.979720799086119,11.12367910749547,10.753454250294908,11.173438282159918,10.552401216609137,10.405146691216176,10.766980852909356,10.310698494983427,10.16953331300864,10.584542344836711
SVA_D,12.457361941486399,12.675785109611995,11.928848870890175,11.912252858511936,12.290917055786148,12.061175821539504,12.136647913858143,12.16732264538987,12.42940266087174,12.37486349891699,12.6084931306797,12.506466065078746,12.424846377990532,12.483977935990614,12.181164072883945,11.531735966779953,11.716881528155811,11.939101867323451,12.203353827113068,11.946620181981487,11.769731194640716,12.150625871928472,12.154919279876763,12.325715807177096,11.974554422968964,12.57724283541125,12.260734778549402,12.0252076051125,11.625619851142488,11.405780895914509,12.279960926259898,11.8241060067078,11.96244866884032,12.270415481053938,11.935974050588003,11.980442616108515,12.241220506434962,12.632861812540465,11.928986458729424,11.666390826208819,12.044359424819598,12.220089714017611,12.007790042720972,12.361107127608886,11.931600172647414,12.351845801247576,12.440480597685296,12.263712770314294,11.936115322823866,12.58714052727669,12.508874013074069,12.094062239191821,11.9884519616127,11.886767565781772,11.669416468451402,11.761910685101153,11.95812513720607,12.350972156275144,11.990205420871787,12.346285206959429,12.011067369603603,12.056828210123841,12.329289128257615,12.219090892231321,12.384659624447119,12.114760359441318
HERV49I,6.3150715836802025,6.669586076104582,6.006089347192237,6.533740007872533,6.924766442035994,6.275254219179522,6.282822989038101,6.758375339042386,6.985808202583078,7.0104204251739,6.426570088631482,7.01799179840379,7.184922037878123,6.484479165806245,7.214480589913874,6.153601401808345,6.63918579321448,6.566117510166215,5.898835844847567,6.650075516842755,6.407381394723527,6.194096331829612,6.474625288657007,7.215913792852121,5.970297082976423,6.995994921248784,5.970518596265909,6.775228695092218,6.004605356324244,6.19886547826616,5.793872325328566,5.781430907882503,6.638222069455186,7.303644225239916,6.3681025795355515,6.957932923816609,5.766688569412541,6.65723970219755,6.618826577225498,5.231343696215007,6.828415164483893,6.22296486031478,7.358869213998182,7.018228169423861,6.206710491721086,6.123764635184007,6.918084012418506,7.25296898960073,6.479565478865298,7.209257377400853,6.111640034491963,6.975628883113972,6.551851238970552,6.565119036271416,5.597581527298314,7.591695693151752,6.027255820431842,7.100270074271112,6.682172426019758,7.205193184158717,7.156044106978019,6.508887639881722,6.803522593323303,6.366041539673468,6.0093928713816,6.4810160312294105
LTR7B,9.970125841587597,10.217133704266784,9.505666816334406,9.514129069010542,9.921119528546523,9.516087188194822,9.566475849111773,9.790095242145915,10.12823633199033,9.982663217318152,9.935310203471955,10.22713661898478,10.445641141821534,9.89024066466635,9.86946464847313,9.188097630469914,9.22177015364302,9.46867648453163,9.586389708009058,9.596731602469568,9.479982974718128,9.577488404548927,10.125108742880677,10.05550887807673,9.395132005320802,10.08603776142495,9.655347631809404,9.5254952679375,8.88144374288014,9.268966499081632,9.437316929994177,9.299043284368233,9.960945882768119,10.936992111360869,9.482647449414854,9.491578555041517,9.197043972172578,10.146283271581183,9.607052476084736,8.95613344504289,10.057575978354274,9.671346630011083,10.94534464008417,9.839984662550503,9.389491538158993,9.695134058724598,10.00608096794178,10.01567370082935,9.48216332968477,10.344398484713539,9.681795780342894,9.832418307626376,9.80783661150377,9.300571152435554,8.325011887488387,9.988452504857314,9.335763748515195,10.159522109445952,9.682864597937533,10.095623690273472,9.754477989392049,9.499294857141377,9.950638932248966,9.795985527514958,9.680128730619971,9.95317331164414
LTR5A,8.79046638719379,8.785979930879575,8.53533077183722,8.505451727648685,8.811235463923671,8.371870506589634,8.212695399453626,8.367269588899383,8.800692933811852,8.921259242354115,8.857496942573553,9.025064796693064,9.414274457094,8.76834925765717,8.464370092466057,8.066171841177722,8.581136537239892,8.225821491725066,8.263653497771086,8.449037883535597,8.01236086248176,8.644419206114037,8.660367744515275,9.298757968138906,8.28625562474771,9.220209816233657,8.056096218703573,8.54512013297189,7.65991432735188,8.442188047591388,8.19405326929654,7.829519809269932,8.927537593825942,9.274220882670773,8.540641332491747,8.770919569143706,8.07781549154266,9.474386914311618,8.491559464718309,7.402983286427778,8.609977089692858,8.327073147344453,9.482718794489662,9.170389573791136,8.247708200896318,8.672698593449272,8.340831618555526,9.220680932669646,8.35061651736652,8.981705894864579,8.104454971913825,8.535678801017571,8.527316059792675,8.566137559840682,7.866576313664074,8.564640817720784,8.511662042237928,9.556067058303011,8.406889341559017,9.122436066288202,8.874552435070504,8.595638097944462,8.969525015207502,8.466402621756016,8.336939119240412,8.27165603392185
MER83BI,5.509344968874052,5.937372209971161,5.276337172021831,6.2547975661885165,5.843942865217032,5.754533649848616,5.865019541465831,5.530324268870583,6.563741052072348,6.252358032969845,5.768927324267739,6.086502711394804,6.722583302189089,5.730787892424091,5.9302870301462525,5.151541764003347,5.577242432961507,5.591760710438945,5.264020189695634,5.599032148830192,5.571702633512557,5.387742227300857,5.409725349765917,6.137317300813132,5.207914800286006,6.29791548424993,5.27759764265258,6.084249150004805,5.103936056569889,5.086152566915677,5.207111895566387,5.2785294251661,5.935218926224371,6.780073371301856,5.286610753987554,6.301316357149395,5.2356952480702175,6.100889875964013,5.9280787941436515,4.423503575546923,5.970455568874836,5.701866473526692,6.664855737008916,6.074196297859808,5.286115058672321,5.086821879663887,6.190106726437575,6.612358807259535,5.598713442164783,6.540568716771313,5.898409628239581,6.133369399234573,5.741535945524388,5.7652921888867805,5.104675639769829,6.359010781699483,5.363072112475789,6.362726700818542,6.098460080701921,6.4012698048884085,6.2959341510098215,5.867897820183329,6.004530453049908,5.723261495383239,4.999642928904298,5.638899149479967
AluYk12,12.073969328588914,12.350286723290141,11.671315105957854,12.214728553462116,12.236935726418217,11.756230991545912,12.049075416871533,12.041889247826974,12.282753942178811,12.12109041427297,12.215589387779444,12.21746865942001,12.510938831211101,12.088486507586595,11.892653543481087,11.23499790938068,11.472743438253467,11.666973160025904,11.966548270654721,11.795899116909847,11.48927568045162,11.6974063933865,11.936000958651126,12.02548802751707,12.040058729650957,12.257244681560957,11.979005505390232,11.874513210397666,11.527544174092922,11.24995946465506,11.824021584692458,11.718680697814202,12.567161412504516,12.495258482364308,11.623320554937512,11.767532385256388,12.463833924455791,12.423399020228608,11.841342148412954,11.429784075521644,12.010343590851189,11.868192034291202,11.99544966770228,12.073554408671825,11.822171376490997,12.175158203520589,12.445457224849738,12.067461375425903,12.142190943284751,12.283455139693919,12.580483847805267,11.827126366276572,11.68651927066863,11.875864607210229,12.828198103323224,11.776829997148957,11.707813242714312,12.317825322903575,12.0267357434046,12.204064290825588,11.897462317750472,12.113215509919288,12.251151961522368,11.993359531633399,11.942911338245455,11.976241814283412
MLT1D,6.6943265456409,7.208060134858407,6.540702261309896,7.0258339110727315,7.0067454008902015,6.900768901116191,6.857241004721472,6.672220421643915,7.59444508715088,7.3868708038141095,6.954087491653062,7.447145151683762,7.88799231126188,6.906486394020949,7.347588300233805,6.586251774324579,6.738966339293284,7.073884149117636,6.405908161328321,6.985555088105252,6.792507457227695,6.4206234065049,6.889570727558688,7.573648891982993,6.234296807967693,7.307264480717171,6.646924507339979,7.328764897751606,6.833191922516219,6.395524016046123,6.385994398190722,6.357969212846765,7.258185263661548,8.029479403527843,6.727795992813043,7.102566017602175,6.695932677411366,7.164252555736315,7.088946296366973,5.744538783350585,7.071897852818099,6.9042433746206395,8.0499726550122,7.394351532445918,6.753226780312121,6.604380541875581,7.530576715511776,7.484212506414021,6.846018449673271,7.8526095786090835,7.273995730373337,7.599140181577335,7.266280408528782,6.711392691951808,5.951359291978427,7.505197375266935,6.335140562827023,7.376208402048693,7.189143338823979,7.442408674985355,7.2670887958136055,6.863971191568795,7.368613543254655,6.682011373609359,6.4290028172452285,6.759981996971673
L1M1_5,10.230641238520475,10.654992791157026,9.94373025932954,10.579764358444116,10.71527741253251,10.449773708635762,10.300658735551375,10.283349017724534,11.094986118900195,10.86472771933069,10.452596658443586,10.942247774764121,11.274114969146176,10.450740204917608,10.756868107880884,9.979338848822616,10.11364505439376,10.336287502858763,10.157030807900142,10.40811722709258,10.06373071726298,9.876248949101193,10.4978565818651,11.060409525922717,9.978703571849826,10.951917582034127,9.96605791395167,10.802549366142596,10.14363355544247,10.062720245015754,9.81189770190042,9.9013920041267,10.916362428837953,11.629295391482332,10.294510259397585,10.679218254284692,9.853301125154113,10.744208144327066,10.64877245477747,9.134396626190274,11.033155716246007,10.234080350843843,11.226587411572607,10.947152294821594,10.179237895409893,9.902170163930407,11.045018811020855,11.078537649731441,10.442175523202765,11.139704445362268,10.441688169679237,10.811055666424666,10.443842967042222,10.140752565317896,10.104949888879863,11.341955623111124,9.938269167652987,11.039041041235617,10.888026819673637,11.133166274056835,10.831937714291518,10.475175093465843,10.833739583777145,10.265375072337902,10.012152273106159,10.369895767107675
MER68B,3.5283887186051692,3.9707902882245296,2.832226983789492,4.084571785798101,4.2023985924646805,4.042316723047168,3.535908891959683,4.040247575150009,3.9588051616220064,4.32231777745434,3.711666590609401,4.054018605671583,4.169272442163805,3.41572483695432,4.237697700463638,3.0495058127631087,4.050700919354378,3.7055969491058924,3.343550721853549,4.238704544785241,3.4908018998769887,3.5985065579972986,3.5467840851153665,3.831598626863623,2.733490382908321,4.0738203732997125,3.4124403462301323,4.178805036093659,2.5277345064452295,3.0034557025968676,2.7320302675738035,3.5091815257059973,3.4074962021075716,3.7803293371249547,3.436623833947304,3.9435640933060987,2.970569364959331,3.6495518384359578,4.010457678217985,3.223746759871416,2.9648232297289656,3.5872631332673994,3.490046449238304,4.450813476395759,3.3108284280351947,4.015581801134835,4.069066209139822,3.970859132126596,3.4815925053690226,4.536248115910087,3.545000344304251,3.632253137825799,4.023701281428884,3.0100809259248105,1.6045618189062583,3.493263313122823,2.9278760550557954,3.826786954242046,3.369559207262814,4.042965607584203,4.0965857875519145,4.024512469391577,4.110556867175794,3.9046322752241522,3.567276094199854,3.7897637932875297
MER9a2,7.4041060295827315,7.327952956502156,6.766931140207918,7.1847597913087,7.266401999159307,6.816755569199663,7.085192416350376,6.951958123333888,7.630987630053056,7.392266180706986,7.368483363673931,7.529114253417352,7.946035665669558,7.275353551922752,7.376485089620865,6.6425500375599675,6.92190266318096,7.014313745433876,7.112618745895469,6.9268826684074645,6.607462513962976,7.1235673528661145,6.844351519383253,7.393616459349327,6.869936237332379,7.517862775457463,6.868047589954161,7.161570319102057,6.543102784965385,6.806076189782829,6.898236230851904,6.778102817743589,6.998609297418092,7.789237715976309,6.9159249515683845,7.159779652874262,6.321932092558633,7.618229906552588,6.786536160966993,6.0222896895046185,7.322082374445133,6.862752673903615,8.484467304370158,7.334814173502925,6.84230221492391,6.947385460194489,7.4816168600220285,7.49249737202587,6.911554635129066,7.804604306594233,6.932606869448726,7.288672355847046,7.1563154913185425,6.914000374730152,5.386226207362895,7.497509610555407,6.785873671362141,7.728237391269261,7.0517045021362295,7.525746976359649,7.457895795096154,7.249956932736656,7.188232824211516,7.04962407627476,6.985773047227704,7.304452538753929
HERVK3I,7.960129932919819,8.080694928959755,7.67027045483746,8.230449943808201,8.656947033132607,7.977033324493178,8.036084908428926,7.85596903276783,8.434259773063213,8.68782091928826,7.908954427914487,8.517933460171164,9.794421385724037,8.150951770208904,8.47655781602929,7.525217728169355,7.746574360976375,7.3741326026671,7.7835851106857925,8.065443196104576,7.59057783898838,7.886331772601426,7.487231260190264,8.373149941411395,7.2685985538931215,8.394475888334663,7.319669206330153,8.277336098931862,7.326891808889491,7.422319771001555,7.531483419939632,6.981224507246457,7.951413873380565,8.235415876817115,7.836456125890074,8.39052964851813,7.3976577922325255,8.107512807781061,8.078129457638354,6.929593300386864,7.452702459738814,7.619736702319075,8.484362573998036,8.273693997352533,7.62313353311824,7.718064344849314,8.216931675344277,8.490215986518479,7.95632843978918,8.750887211832994,7.813781963621229,8.097113485540888,8.1467466290101,8.079159365632222,6.965808658756042,8.313252157107764,7.582667263869999,8.489000342287422,8.263582687627142,8.742267248175377,8.322952844285382,7.687219283937744,8.613429263519341,7.6704816003040905,7.61792744967757,7.609073803638006
MLT1H,3.6062105571310266,3.914395017476115,3.441542434813154,3.569635930836316,3.8564439290617427,3.5314701554142296,2.7819754080218018,3.7992463997294768,4.555407799665605,4.3266238923277145,4.0687343144239545,4.502232142781788,4.329327975792169,3.8439356678085277,3.706274262952262,3.3165157707498896,3.912184487140746,3.740668114407586,3.3881181271303524,3.7582325102682317,3.6733084770962017,3.9179106655862914,4.472003189238025,4.463708847882717,2.905661817089589,3.749168270870217,3.3500929480184087,4.023251900359833,3.325647706364097,3.3598517658447697,3.0691177800576988,3.6549159995104943,3.2004181133994565,4.009559809029749,3.4915011496150017,4.214586856822457,3.2298360511550492,3.7175333402025,3.5970875993674616,2.458364788041336,3.6949998557644146,3.916784604981889,4.280229718379236,4.032217212405223,3.082153744627926,3.600461185227513,4.085260787944665,4.231914813651413,3.555047523384747,4.330530386231313,3.2515021993837396,3.9886277826884946,3.8474080651741036,3.71240010501826,1.7751311618358054,4.4120828956458,3.0883708694940766,4.140349022192396,3.9726670509960664,4.445328318242213,4.374486455961778,4.0191922495418675,4.223424198101666,3.6592631570143164,3.3947500179899324,4.0934614447182565
